layer,op_norm,nr_parameters
"unstructured, magnitude pruned",346.44940185546875,1567
"unstructured, magnitude pruned",271.001953125,13364
"unstructured, magnitude pruned",168.74517822265625,39578
"unstructured, magnitude pruned",97.04693603515625,65793
"unstructured, magnitude pruned",33.01005172729492,98561
"unstructured, magnitude pruned",18.33688735961914,109046
"unstructured, magnitude pruned",10.828007698059082,115600
"unstructured, magnitude pruned",4.817091941833496,122153
"unstructured, magnitude pruned",1.3701245784759521,127396
"unstructured, magnitude pruned",0.2735445499420166,130018
lowrank,354.1375732421875,3328
lowrank,346.61920166015625,6400
lowrank,332.09210205078125,12544
lowrank,304.5634460449219,24832
lowrank,278.6845703125,37120
lowrank,254.098876953125,49408
lowrank,208.25770568847656,73984
lowrank,165.61183166503906,98560
lowrank_light,360.05596923828125,1023
lowrank_light,354.1375732421875,3312
lowrank_light,346.61920166015625,6336
lowrank_light,332.09210205078125,12288
lowrank_light,304.5634460449219,23808
lowrank_light,254.09886169433594,45312
lowrank_light,165.61183166503906,82176
lowrank_light,126.02177429199219,97536
lowrank_light,88.53626251220703,110848
lowrank_light,51.71761703491211,122112
lowrank_light,6.468015670776367,131071
blast8x8,342.52398681640625,6912
blast8x8,284.9625549316406,26880
blast8x8,210.42681884765625,53504
blast8x8,137.7381134033203,80128
blast8x8,121.13018798828125,86784
blast8x8,104.13607788085938,93440
