layer,kwargs,model,width,depth,lr,bs,max_epochs,wdecay,init_scale,dropout,measurement_id,dataset,lr_decay,early_stop,max_bs,nr_runs,done,nr_parameters,best_train,best_test,epoch_of_best_train,epoch_of_best_test
lowranklight,"(rank = 0,)",mlp,2,2,0.0008,100000,500,0.0,1.0,0.0,1,simple,true,false,50000,3,true,30,0.25,0.25,1,1
lowranklight,"(rank = 0,)",mlp,2,2,0.0005,100000,500,0.0,1.0,0.0,2,simple,true,false,50000,3,true,30,0.25,0.25,1,1
lowranklight,"(rank = 0,)",mlp,2,2,0.0003,100000,500,0.0,1.0,0.0,3,simple,true,false,50000,3,true,30,0.25,0.25,1,1
lowranklight,"(rank = 4,)",mlp,18,2,0.0008,100000,500,0.0,1.0,0.0,4,simple,true,false,50000,3,true,494,0.8480000297228495,0.8491666515668234,322,348
lowranklight,"(rank = 4,)",mlp,18,2,0.0005,100000,500,0.0,1.0,0.0,5,simple,true,false,50000,3,true,494,0.7726666927337646,0.7825000087420145,317,349
lowranklight,"(rank = 4,)",mlp,18,2,0.0003,100000,500,0.0,1.0,0.0,6,simple,true,false,50000,3,true,494,0.6496667067209879,0.6608333190282186,347,379
lowranklight,"(rank = 8,)",mlp,34,2,0.0008,100000,500,0.0,1.0,0.0,7,simple,true,false,50000,3,true,1406,0.9706667065620422,0.9583333134651184,327,372
lowranklight,"(rank = 8,)",mlp,34,2,0.0005,100000,500,0.0,1.0,0.0,8,simple,true,false,50000,3,true,1406,0.9076666831970215,0.8924999833106995,386,396
lowranklight,"(rank = 8,)",mlp,34,2,0.0003,100000,500,0.0,1.0,0.0,9,simple,true,false,50000,3,true,1406,0.830666700998942,0.8333333134651184,325,428
lowranklight,"(rank = 12,)",mlp,50,2,0.0008,100000,500,0.0,1.0,0.0,10,simple,true,false,50000,3,true,2766,0.9853333830833435,0.9724999666213989,273,329
lowranklight,"(rank = 12,)",mlp,50,2,0.0005,100000,500,0.0,1.0,0.0,11,simple,true,false,50000,3,true,2766,0.9720000624656677,0.9716666340827942,329,370
lowranklight,"(rank = 12,)",mlp,50,2,0.0003,100000,500,0.0,1.0,0.0,12,simple,true,false,50000,3,true,2766,0.8946667114893595,0.8808333079020182,357,435
lowranklight,"(rank = 16,)",mlp,66,2,0.0008,100000,500,0.0,1.0,0.0,13,simple,true,false,50000,3,true,4574,0.9906667073567709,0.9858332872390747,183,257
lowranklight,"(rank = 16,)",mlp,66,2,0.0005,100000,500,0.0,1.0,0.0,14,simple,true,false,50000,3,true,4574,0.9833333889643351,0.9783332943916321,327,309
lowranklight,"(rank = 16,)",mlp,66,2,0.0003,100000,500,0.0,1.0,0.0,15,simple,true,false,50000,3,true,4574,0.9553333719571432,0.9416666428248087,350,369
lowranklight,"(rank = 20,)",mlp,82,2,0.0008,100000,500,0.0,1.0,0.0,16,simple,true,false,50000,3,true,6830,0.9940000375111898,0.9824999570846558,244,269
lowranklight,"(rank = 20,)",mlp,82,2,0.0005,100000,500,0.0,1.0,0.0,17,simple,true,false,50000,3,true,6830,0.9890000422795614,0.9783332943916321,255,298
lowranklight,"(rank = 20,)",mlp,82,2,0.0003,100000,500,0.0,1.0,0.0,18,simple,true,false,50000,3,true,6830,0.96833336353302,0.9633333086967468,281,337
lowranklight,"(rank = 24,)",mlp,98,2,0.0008,100000,500,0.0,1.0,0.0,19,simple,true,false,50000,3,true,9534,0.9966667095820109,0.9866666197776794,195,236
lowranklight,"(rank = 24,)",mlp,98,2,0.0005,100000,500,0.0,1.0,0.0,20,simple,true,false,50000,3,true,9534,0.9906667073567709,0.9866666396458944,234,263
lowranklight,"(rank = 24,)",mlp,98,2,0.0003,100000,500,0.0,1.0,0.0,21,simple,true,false,50000,3,true,9534,0.9820000330607096,0.9741666316986084,294,364
lowranklight,"(rank = 28,)",mlp,114,2,0.0008,100000,500,0.0,1.0,0.0,22,simple,true,false,50000,3,true,12686,0.9953333934148153,0.98499995470047,205,253
lowranklight,"(rank = 28,)",mlp,114,2,0.0005,100000,500,0.0,1.0,0.0,23,simple,true,false,50000,3,true,12686,0.9913333853085836,0.981666624546051,225,278
lowranklight,"(rank = 28,)",mlp,114,2,0.0003,100000,500,0.0,1.0,0.0,24,simple,true,false,50000,3,true,12686,0.9876667062441508,0.9783332943916321,265,306
lowranklight,"(rank = 32,)",mlp,130,2,0.0008,100000,500,0.0,1.0,0.0,25,simple,true,false,50000,3,true,16286,0.9960000316301981,0.9824999570846558,171,218
lowranklight,"(rank = 32,)",mlp,130,2,0.0005,100000,500,0.0,1.0,0.0,26,simple,true,false,50000,3,true,16286,0.9930000503857931,0.9866666197776794,237,262
lowranklight,"(rank = 32,)",mlp,130,2,0.0003,100000,500,0.0,1.0,0.0,27,simple,true,false,50000,3,true,16286,0.9880000551541647,0.9841666221618652,269,317
lowranklight,"(rank = 36,)",mlp,146,2,0.0008,100000,500,0.0,1.0,0.0,28,simple,true,false,50000,3,true,20334,0.9960000514984131,0.9866666197776794,147,212
lowranklight,"(rank = 36,)",mlp,146,2,0.0005,100000,500,0.0,1.0,0.0,29,simple,true,false,50000,3,true,20334,0.9943333665529887,0.9799999594688416,161,247
