layer,kwargs,model,width,depth,lr,bs,max_epochs,wdecay,init_scale,dropout,measurement_id,dataset,lr_decay,early_stop,max_bs,nr_runs,done,nr_parameters,best_train,best_test,epoch_of_best_train,epoch_of_best_test
lowrank,"(rank = 0,)",mlp,2,1,0.003,100000,1000,0.0,1.0,0.0,1,simple,true,false,50000,3,true,24,0.25,0.25,1,1
lowrank,"(rank = 0,)",mlp,2,1,0.0012,100000,1000,0.0,1.0,0.0,2,simple,true,false,50000,3,true,24,0.25,0.25,1,1
lowrank,"(rank = 0,)",mlp,2,1,0.0016,100000,1000,0.0,1.0,0.0,3,simple,true,false,50000,3,true,24,0.25,0.25,1,1
lowrank,"(rank = 0,)",mlp,2,1,0.0008,100000,1000,0.0,1.0,0.0,4,simple,true,false,50000,3,true,24,0.25,0.25,1,1
lowrank,"(rank = 0,)",mlp,2,1,0.0005,100000,1000,0.0,1.0,0.0,5,simple,true,false,50000,3,true,24,0.25,0.25,1,1
lowrank,"(rank = 0,)",mlp,2,1,0.0003,100000,1000,0.0,1.0,0.0,6,simple,true,false,50000,3,true,24,0.25,0.25,1,1
lowrank,"(rank = 2,)",mlp,6,1,0.003,100000,1000,0.0,1.0,0.0,7,simple,true,false,50000,3,true,88,0.7873333692550659,0.7883333166440328,297,392
lowrank,"(rank = 2,)",mlp,6,1,0.0012,100000,1000,0.0,1.0,0.0,8,simple,true,false,50000,3,true,88,0.5263333519299825,0.5474999845027924,297,301
lowrank,"(rank = 2,)",mlp,6,1,0.0016,100000,1000,0.0,1.0,0.0,9,simple,true,false,50000,3,true,88,0.6833333770434061,0.6808333198229471,434,449
lowrank,"(rank = 2,)",mlp,6,1,0.0008,100000,1000,0.0,1.0,0.0,10,simple,true,false,50000,3,true,88,0.6860000292460123,0.7133333285649618,440,457
lowrank,"(rank = 2,)",mlp,6,1,0.0005,100000,1000,0.0,1.0,0.0,11,simple,true,false,50000,3,true,88,0.5083333551883698,0.5141666432221731,218,217
lowrank,"(rank = 2,)",mlp,6,1,0.0003,100000,1000,0.0,1.0,0.0,12,simple,true,false,50000,3,true,88,0.3636666735013326,0.3716666599114736,217,221
lowrank,"(rank = 2,)",mlp,10,1,0.003,100000,1000,0.0,1.0,0.0,13,simple,true,false,50000,3,true,144,0.8333333730697632,0.8216666579246521,337,388
lowrank,"(rank = 2,)",mlp,10,1,0.0012,100000,1000,0.0,1.0,0.0,14,simple,true,false,50000,3,true,144,0.750000019868215,0.7699999610582987,321,356
lowrank,"(rank = 2,)",mlp,10,1,0.0016,100000,1000,0.0,1.0,0.0,15,simple,true,false,50000,3,true,144,0.8100000421206156,0.8016666372617086,421,436
lowrank,"(rank = 2,)",mlp,10,1,0.0008,100000,1000,0.0,1.0,0.0,16,simple,true,false,50000,3,true,144,0.7430000305175781,0.7616666356722513,591,665
lowrank,"(rank = 2,)",mlp,10,1,0.0005,100000,1000,0.0,1.0,0.0,17,simple,true,false,50000,3,true,144,0.653000017007192,0.6791666348775228,455,477
lowrank,"(rank = 2,)",mlp,10,1,0.0003,100000,1000,0.0,1.0,0.0,18,simple,true,false,50000,3,true,144,0.5053333640098572,0.5208333233992258,336,326
lowrank,"(rank = 4,)",mlp,14,1,0.003,100000,1000,0.0,1.0,0.0,19,simple,true,false,50000,3,true,256,0.9523333708445231,0.9524999856948853,379,380
lowrank,"(rank = 4,)",mlp,14,1,0.0012,100000,1000,0.0,1.0,0.0,20,simple,true,false,50000,3,true,256,0.8546667098999023,0.8424999912579855,447,527
lowrank,"(rank = 4,)",mlp,14,1,0.0016,100000,1000,0.0,1.0,0.0,21,simple,true,false,50000,3,true,256,0.9313333829243978,0.9258333047231039,519,535
lowrank,"(rank = 4,)",mlp,14,1,0.0008,100000,1000,0.0,1.0,0.0,22,simple,true,false,50000,3,true,256,0.7996667226155599,0.7949999570846558,323,405
lowrank,"(rank = 4,)",mlp,14,1,0.0005,100000,1000,0.0,1.0,0.0,23,simple,true,false,50000,3,true,256,0.7486667037010193,0.7683333158493042,509,540
lowrank,"(rank = 4,)",mlp,14,1,0.0003,100000,1000,0.0,1.0,0.0,24,simple,true,false,50000,3,true,256,0.6646666924158732,0.690833330154419,359,330
lowrank,"(rank = 4,)",mlp,18,1,0.003,100000,1000,0.0,1.0,0.0,25,simple,true,false,50000,3,true,328,0.9516667127609253,0.9366666475931803,473,508
lowrank,"(rank = 4,)",mlp,18,1,0.0012,100000,1000,0.0,1.0,0.0,26,simple,true,false,50000,3,true,328,0.8616666992505392,0.8574999769528707,391,439
lowrank,"(rank = 4,)",mlp,18,1,0.0016,100000,1000,0.0,1.0,0.0,27,simple,true,false,50000,3,true,328,0.9383333722750345,0.9216666420300802,589,595
lowrank,"(rank = 4,)",mlp,18,1,0.0008,100000,1000,0.0,1.0,0.0,28,simple,true,false,50000,3,true,328,0.8173333605130514,0.8191666603088379,419,472
lowrank,"(rank = 4,)",mlp,18,1,0.0005,100000,1000,0.0,1.0,0.0,29,simple,true,false,50000,3,true,328,0.7686667044957479,0.7791666388511658,571,598
lowrank,"(rank = 4,)",mlp,18,1,0.0003,100000,1000,0.0,1.0,0.0,30,simple,true,false,50000,3,true,328,0.6596666971842448,0.687499980131785,457,409
lowrank,"(rank = 6,)",mlp,22,1,0.003,100000,1000,0.0,1.0,0.0,31,simple,true,false,50000,3,true,488,0.9643333951632181,0.9558333158493042,323,367
lowrank,"(rank = 6,)",mlp,22,1,0.0012,100000,1000,0.0,1.0,0.0,32,simple,true,false,50000,3,true,488,0.9006667335828146,0.8883333206176758,537,530
lowrank,"(rank = 6,)",mlp,22,1,0.0016,100000,1000,0.0,1.0,0.0,33,simple,true,false,50000,3,true,488,0.9570000569025675,0.9458333253860474,473,470
lowrank,"(rank = 6,)",mlp,22,1,0.0008,100000,1000,0.0,1.0,0.0,34,simple,true,false,50000,3,true,488,0.874666710694631,0.8608333071072897,579,608
lowrank,"(rank = 6,)",mlp,22,1,0.0005,100000,1000,0.0,1.0,0.0,35,simple,true,false,50000,3,true,488,0.6940000454584757,0.721666673819224,270,266
lowrank,"(rank = 6,)",mlp,22,1,0.0003,100000,1000,0.0,1.0,0.0,36,simple,true,false,50000,3,true,488,0.6890000502268473,0.7083333134651184,624,650
lowrank,"(rank = 6,)",mlp,26,1,0.003,100000,1000,0.0,1.0,0.0,37,simple,true,false,50000,3,true,576,0.9790000518163046,0.9766666293144226,399,413
lowrank,"(rank = 6,)",mlp,26,1,0.0012,100000,1000,0.0,1.0,0.0,38,simple,true,false,50000,3,true,576,0.9506667256355286,0.9383333126703898,577,580
lowrank,"(rank = 6,)",mlp,26,1,0.0016,100000,1000,0.0,1.0,0.0,39,simple,true,false,50000,3,true,576,0.9503333767255148,0.9375,501,492
lowrank,"(rank = 6,)",mlp,26,1,0.0008,100000,1000,0.0,1.0,0.0,40,simple,true,false,50000,3,true,576,0.8736667037010193,0.8474999864896139,650,684
lowrank,"(rank = 6,)",mlp,26,1,0.0005,100000,1000,0.0,1.0,0.0,41,simple,true,false,50000,3,true,576,0.8233333826065063,0.8199999729792277,644,680
lowrank,"(rank = 6,)",mlp,26,1,0.0003,100000,1000,0.0,1.0,0.0,42,simple,true,false,50000,3,true,576,0.7346667051315308,0.7574999729792277,552,580
lowrank,"(rank = 8,)",mlp,30,1,0.003,100000,1000,0.0,1.0,0.0,43,simple,true,false,50000,3,true,784,0.9860000411669413,0.9749999642372131,334,372
lowrank,"(rank = 8,)",mlp,30,1,0.0012,100000,1000,0.0,1.0,0.0,44,simple,true,false,50000,3,true,784,0.9636667172114054,0.9583333134651184,447,456
lowrank,"(rank = 8,)",mlp,30,1,0.0016,100000,1000,0.0,1.0,0.0,45,simple,true,false,50000,3,true,784,0.9706667065620422,0.9574999809265137,417,447
lowrank,"(rank = 8,)",mlp,30,1,0.0008,100000,1000,0.0,1.0,0.0,46,simple,true,false,50000,3,true,784,0.9320000410079956,0.9133333166440328,658,658
lowrank,"(rank = 8,)",mlp,30,1,0.0005,100000,1000,0.0,1.0,0.0,47,simple,true,false,50000,3,true,784,0.8653333981831869,0.8424999713897705,646,670
lowrank,"(rank = 8,)",mlp,30,1,0.0003,100000,1000,0.0,1.0,0.0,48,simple,true,false,50000,3,true,784,0.6953333814938863,0.7241666515668234,318,333
lowrank,"(rank = 8,)",mlp,34,1,0.003,100000,1000,0.0,1.0,0.0,49,simple,true,false,50000,3,true,888,0.9853333830833435,0.9749999642372131,321,372
lowrank,"(rank = 8,)",mlp,34,1,0.0012,100000,1000,0.0,1.0,0.0,50,simple,true,false,50000,3,true,888,0.9520000418027242,0.9424999753634135,458,455
lowrank,"(rank = 8,)",mlp,34,1,0.0016,100000,1000,0.0,1.0,0.0,51,simple,true,false,50000,3,true,888,0.9703333973884583,0.9649999737739563,465,476
lowrank,"(rank = 8,)",mlp,34,1,0.0008,100000,1000,0.0,1.0,0.0,52,simple,true,false,50000,3,true,888,0.9383333722750345,0.9299999674161276,595,599
lowrank,"(rank = 8,)",mlp,34,1,0.0005,100000,1000,0.0,1.0,0.0,53,simple,true,false,50000,3,true,888,0.8430000344912211,0.8241666356722513,626,612
lowrank,"(rank = 8,)",mlp,34,1,0.0003,100000,1000,0.0,1.0,0.0,54,simple,true,false,50000,3,true,888,0.7106666962305704,0.7366666595141093,281,310
lowrank,"(rank = 10,)",mlp,38,1,0.003,100000,1000,0.0,1.0,0.0,55,simple,true,false,50000,3,true,1144,0.990000049273173,0.9799999594688416,336,363
lowrank,"(rank = 10,)",mlp,38,1,0.0012,100000,1000,0.0,1.0,0.0,56,simple,true,false,50000,3,true,1144,0.9586667021115621,0.9516666531562805,450,441
lowrank,"(rank = 10,)",mlp,38,1,0.0016,100000,1000,0.0,1.0,0.0,57,simple,true,false,50000,3,true,1144,0.9766667087872823,0.965833306312561,369,383
lowrank,"(rank = 10,)",mlp,38,1,0.0008,100000,1000,0.0,1.0,0.0,58,simple,true,false,50000,3,true,1144,0.949333389600118,0.9416666626930237,459,511
lowrank,"(rank = 10,)",mlp,38,1,0.0005,100000,1000,0.0,1.0,0.0,59,simple,true,false,50000,3,true,1144,0.8040000398953756,0.8033333222071329,438,452
lowrank,"(rank = 10,)",mlp,38,1,0.0003,100000,1000,0.0,1.0,0.0,60,simple,true,false,50000,3,true,1144,0.7383333643277487,0.7533332904179891,468,474
lowrank,"(rank = 10,)",mlp,42,1,0.003,100000,1000,0.0,1.0,0.0,61,simple,true,false,50000,3,true,1264,0.9846667051315308,0.9766666293144226,263,303
lowrank,"(rank = 10,)",mlp,42,1,0.0012,100000,1000,0.0,1.0,0.0,62,simple,true,false,50000,3,true,1264,0.9623333811759949,0.9558333158493042,400,415
lowrank,"(rank = 10,)",mlp,42,1,0.0016,100000,1000,0.0,1.0,0.0,63,simple,true,false,50000,3,true,1264,0.9700000484784445,0.96916663646698,395,394
lowrank,"(rank = 10,)",mlp,42,1,0.0008,100000,1000,0.0,1.0,0.0,64,simple,true,false,50000,3,true,1264,0.9480000336964926,0.9466666579246521,520,503
lowrank,"(rank = 10,)",mlp,42,1,0.0005,100000,1000,0.0,1.0,0.0,65,simple,true,false,50000,3,true,1264,0.912000040213267,0.8891666531562805,672,727
lowrank,"(rank = 10,)",mlp,42,1,0.0003,100000,1000,0.0,1.0,0.0,66,simple,true,false,50000,3,true,1264,0.7613333662350973,0.7691666682561239,540,544
lowrank,"(rank = 12,)",mlp,46,1,0.003,100000,1000,0.0,1.0,0.0,67,simple,true,false,50000,3,true,1568,0.9923333724339803,0.981666624546051,344,333
lowrank,"(rank = 12,)",mlp,46,1,0.0012,100000,1000,0.0,1.0,0.0,68,simple,true,false,50000,3,true,1568,0.9563333789507548,0.9508333206176758,318,328
lowrank,"(rank = 12,)",mlp,46,1,0.0016,100000,1000,0.0,1.0,0.0,69,simple,true,false,50000,3,true,1568,0.9763333996136984,0.9758332967758179,388,386
lowrank,"(rank = 12,)",mlp,46,1,0.0008,100000,1000,0.0,1.0,0.0,70,simple,true,false,50000,3,true,1568,0.9513333837191263,0.9433333277702332,402,434
lowrank,"(rank = 12,)",mlp,46,1,0.0005,100000,1000,0.0,1.0,0.0,71,simple,true,false,50000,3,true,1568,0.9386667211850485,0.9183333118756613,638,635
lowrank,"(rank = 12,)",mlp,46,1,0.0003,100000,1000,0.0,1.0,0.0,72,simple,true,false,50000,3,true,1568,0.749333381652832,0.7516666452089945,486,505
lowrank,"(rank = 12,)",mlp,50,1,0.003,100000,1000,0.0,1.0,0.0,73,simple,true,false,50000,3,true,1704,0.9876667062441508,0.9783332943916321,254,290
lowrank,"(rank = 12,)",mlp,50,1,0.0012,100000,1000,0.0,1.0,0.0,74,simple,true,false,50000,3,true,1704,0.9643333752950033,0.9574999809265137,324,301
lowrank,"(rank = 12,)",mlp,50,1,0.0016,100000,1000,0.0,1.0,0.0,75,simple,true,false,50000,3,true,1704,0.9820000330607096,0.9766666293144226,393,417
lowrank,"(rank = 12,)",mlp,50,1,0.0008,100000,1000,0.0,1.0,0.0,76,simple,true,false,50000,3,true,1704,0.9510000546773275,0.9449999928474426,475,473
lowrank,"(rank = 12,)",mlp,50,1,0.0005,100000,1000,0.0,1.0,0.0,77,simple,true,false,50000,3,true,1704,0.9413333733876547,0.919166624546051,645,643
lowrank,"(rank = 12,)",mlp,50,1,0.0003,100000,1000,0.0,1.0,0.0,78,simple,true,false,50000,3,true,1704,0.849333385626475,0.8349999984105428,696,693
lowrank,"(rank = 14,)",mlp,54,1,0.003,100000,1000,0.0,1.0,0.0,79,simple,true,false,50000,3,true,2056,0.9933333595593771,0.9824999570846558,358,393
lowrank,"(rank = 14,)",mlp,54,1,0.0012,100000,1000,0.0,1.0,0.0,80,simple,true,false,50000,3,true,2056,0.9656667113304138,0.9616666436195374,349,361
lowrank,"(rank = 14,)",mlp,54,1,0.0016,100000,1000,0.0,1.0,0.0,81,simple,true,false,50000,3,true,2056,0.9876667062441508,0.981666624546051,338,361
lowrank,"(rank = 14,)",mlp,54,1,0.0008,100000,1000,0.0,1.0,0.0,82,simple,true,false,50000,3,true,2056,0.9576667149861654,0.95333331823349,479,470
lowrank,"(rank = 14,)",mlp,54,1,0.0005,100000,1000,0.0,1.0,0.0,83,simple,true,false,50000,3,true,2056,0.9250000317891439,0.9141666690508524,672,689
lowrank,"(rank = 14,)",mlp,54,1,0.0003,100000,1000,0.0,1.0,0.0,84,simple,true,false,50000,3,true,2056,0.859000027179718,0.8333333134651184,784,777
lowrank,"(rank = 14,)",mlp,58,1,0.003,100000,1000,0.0,1.0,0.0,85,simple,true,false,50000,3,true,2208,0.9910000363985697,0.9791666269302368,265,287
lowrank,"(rank = 14,)",mlp,58,1,0.0012,100000,1000,0.0,1.0,0.0,86,simple,true,false,50000,3,true,2208,0.9776667157808939,0.9699999690055847,409,450
lowrank,"(rank = 14,)",mlp,58,1,0.0016,100000,1000,0.0,1.0,0.0,87,simple,true,false,50000,3,true,2208,0.984000047047933,0.9749999642372131,350,363
lowrank,"(rank = 14,)",mlp,58,1,0.0008,100000,1000,0.0,1.0,0.0,88,simple,true,false,50000,3,true,2208,0.9513333837191263,0.9424999952316284,399,401
lowrank,"(rank = 14,)",mlp,58,1,0.0005,100000,1000,0.0,1.0,0.0,89,simple,true,false,50000,3,true,2208,0.9473333756128947,0.9416666626930237,599,603
lowrank,"(rank = 14,)",mlp,58,1,0.0003,100000,1000,0.0,1.0,0.0,90,simple,true,false,50000,3,true,2208,0.834000031153361,0.8183333079020182,636,688
lowrank,"(rank = 16,)",mlp,62,1,0.003,100000,1000,0.0,1.0,0.0,91,simple,true,false,50000,3,true,2608,0.9946667154630026,0.9808332920074463,247,282
lowrank,"(rank = 16,)",mlp,62,1,0.0012,100000,1000,0.0,1.0,0.0,92,simple,true,false,50000,3,true,2608,0.9810000459353129,0.9733332991600037,358,400
lowrank,"(rank = 16,)",mlp,62,1,0.0016,100000,1000,0.0,1.0,0.0,93,simple,true,false,50000,3,true,2608,0.9856667121251425,0.9783332943916321,401,403
lowrank,"(rank = 16,)",mlp,62,1,0.0008,100000,1000,0.0,1.0,0.0,94,simple,true,false,50000,3,true,2608,0.9606667160987854,0.9566666483879089,398,406
lowrank,"(rank = 16,)",mlp,62,1,0.0005,100000,1000,0.0,1.0,0.0,95,simple,true,false,50000,3,true,2608,0.9506667057673136,0.940833330154419,521,527
lowrank,"(rank = 16,)",mlp,62,1,0.0003,100000,1000,0.0,1.0,0.0,96,simple,true,false,50000,3,true,2608,0.8850000301996866,0.8624999721844991,742,744
