layer,kwargs,model,width,depth,lr,bs,max_epochs,wdecay,init_scale,dropout,measurement_id,dataset,lr_decay,early_stop,max_bs,nr_runs,done,nr_parameters,best_train,best_test,epoch_of_best_train,epoch_of_best_test
dense,NamedTuple(),mlp2,32,0,0.001,100000,100,0.0,1.0,0.0,1,simple,true,false,1000000,1,true,228,0.5680000185966492,0.5625,69,89
dense,NamedTuple(),mlp2,2,0,0.001,100000,100,0.0,1.0,0.0,2,simple,true,false,1000000,1,true,18,0.25,0.25,1,1
dense,NamedTuple(),mlp2,2,0,0.003,100000,100,0.0,1.0,0.0,3,simple,true,false,1000000,1,true,18,0.28600001335144043,0.3024999797344208,69,89
dense,NamedTuple(),mlp2,2,0,0.0001,100000,100,0.0,1.0,0.0,4,simple,true,false,1000000,1,true,18,0.20400001108646393,0.19499999284744263,1,1
dense,NamedTuple(),mlp2,34,0,0.001,100000,100,0.0,1.0,0.0,5,simple,true,false,1000000,1,true,242,0.5509999990463257,0.5550000071525574,82,71
dense,NamedTuple(),mlp2,34,0,0.003,100000,100,0.0,1.0,0.0,6,simple,true,false,1000000,1,true,242,0.6510000228881836,0.6699999570846558,63,96
dense,NamedTuple(),mlp2,34,0,0.0001,100000,100,0.0,1.0,0.0,7,simple,true,false,1000000,1,true,242,0.30300000309944153,0.32749998569488525,83,91
dense,NamedTuple(),mlp2,66,0,0.001,100000,100,0.0,1.0,0.0,8,simple,true,false,1000000,1,true,466,0.6500000357627869,0.6574999690055847,36,59
dense,NamedTuple(),mlp2,66,0,0.003,100000,100,0.0,1.0,0.0,9,simple,true,false,1000000,1,true,466,0.6800000071525574,0.7024999856948853,34,40
dense,NamedTuple(),mlp2,66,0,0.0001,100000,100,0.0,1.0,0.0,10,simple,true,false,1000000,1,true,466,0.18700000643730164,0.2175000011920929,61,73
dense,NamedTuple(),mlp2,98,0,0.001,100000,100,0.0,1.0,0.0,11,simple,true,false,1000000,1,true,690,0.6410000324249268,0.6599999666213989,70,89
dense,NamedTuple(),mlp2,98,0,0.003,100000,100,0.0,1.0,0.0,12,simple,true,false,1000000,1,true,690,0.64000004529953,0.6725000143051147,22,25
dense,NamedTuple(),mlp2,98,0,0.0001,100000,100,0.0,1.0,0.0,13,simple,true,false,1000000,1,true,690,0.22200001776218414,0.20749999582767487,32,58
dense,NamedTuple(),mlp2,130,0,0.001,100000,100,0.0,1.0,0.0,14,simple,true,false,1000000,1,true,914,0.6230000257492065,0.6499999761581421,49,53
dense,NamedTuple(),mlp2,130,0,0.003,100000,100,0.0,1.0,0.0,15,simple,true,false,1000000,1,true,914,0.6390000581741333,0.6699999570846558,18,82
dense,NamedTuple(),mlp2,130,0,0.0001,100000,100,0.0,1.0,0.0,16,simple,true,false,1000000,1,true,914,0.25200000405311584,0.2549999952316284,79,87
dense,NamedTuple(),mlp2,162,0,0.001,100000,100,0.0,1.0,0.0,17,simple,true,false,1000000,1,true,1138,0.6210000514984131,0.625,19,42
dense,NamedTuple(),mlp2,162,0,0.003,100000,100,0.0,1.0,0.0,18,simple,true,false,1000000,1,true,1138,0.6530000567436218,0.6775000095367432,9,10
dense,NamedTuple(),mlp2,162,0,0.0001,100000,100,0.0,1.0,0.0,19,simple,true,false,1000000,1,true,1138,0.25,0.25,1,1
dense,NamedTuple(),mlp2,194,0,0.001,100000,100,0.0,1.0,0.0,20,simple,true,false,1000000,1,true,1362,0.6490000486373901,0.6800000071525574,32,30
