layer,kwargs,model,width,depth,lr,bs,max_epochs,wdecay,init_scale,dropout,measurement_id,dataset,lr_decay,early_stop,max_bs,nr_runs,done,nr_parameters,best_train,best_test,epoch_of_best_train,epoch_of_best_test
dense,"(patch_size = 8, nr_heads = 12)",vit2,192,9,0.002,256,200,0.01,1.0,0.1,1,tiny_imagenet,true,false,1000,1,true,2428040,0.5655699968338013,0.45739999413490295,162,193
dense,"(patch_size = 8, nr_heads = 12)",vit2,192,9,0.002,256,200,0.01,1.0,0.2,2,tiny_imagenet,true,false,1000,1,true,2428040,0.5510599613189697,0.45339998602867126,188,197
dense,"(patch_size = 8, nr_heads = 12)",vit2,192,9,0.002,256,200,0.02,1.0,0.1,3,tiny_imagenet,true,false,1000,1,true,2428040,0.5723499655723572,0.4722999930381775,192,192
dense,"(patch_size = 8, nr_heads = 12)",vit2,192,9,0.002,256,200,0.02,1.0,0.2,4,tiny_imagenet,true,false,1000,1,true,2428040,0.5600900053977966,0.46399998664855957,190,191
dense,"(patch_size = 8, nr_heads = 12)",vit2,192,9,0.002,256,200,0.04,1.0,0.1,5,tiny_imagenet,true,false,1000,1,true,2428040,0.578249990940094,0.4765999913215637,186,186
dense,"(patch_size = 8, nr_heads = 12)",vit2,192,9,0.002,256,200,0.04,1.0,0.2,6,tiny_imagenet,true,false,1000,1,true,2428040,0.5599600076675415,0.4666000008583069,184,193
dense,"(patch_size = 8, nr_heads = 12)",vit2,192,9,0.001,256,200,0.01,1.0,0.1,7,tiny_imagenet,true,false,1000,1,true,2428040,0.6022999882698059,0.47369998693466187,185,198
dense,"(patch_size = 8, nr_heads = 12)",vit2,192,9,0.001,256,200,0.01,1.0,0.2,8,tiny_imagenet,true,false,1000,1,true,2428040,0.5880599617958069,0.46889999508857727,188,195
dense,"(patch_size = 8, nr_heads = 12)",vit2,192,9,0.001,256,400,0.02,1.0,0.1,9,tiny_imagenet,true,false,1000,1,true,2428040,0.7039099931716919,0.5281999707221985,355,380
dense,"(patch_size = 8, nr_heads = 12)",vit2,192,9,0.001,256,800,0.02,1.0,0.1,10,tiny_imagenet,true,false,1000,1,true,2428040,0.8001899719238281,0.567799985408783,700,762
