layer,kwargs,model,width,depth,lr,bs,max_epochs,wdecay,init_scale,dropout,measurement_id,dataset,lr_decay,early_stop,max_bs,nr_runs,done,nr_parameters,best_train,best_test,epoch_of_best_train,epoch_of_best_test
dense,NamedTuple(),mlp,34,2,0.0008,10000,500,0.0,1.0,0.0,1,simple,true,false,50000,1,true,2758,0.9810000658035278,0.9649999737739563,345,360
dense,NamedTuple(),mlp,34,2,0.0008,10000,1500,0.0,1.0,0.0,2,simple,true,false,50000,1,true,2758,0.9970000386238098,0.98499995470047,411,372
dense,NamedTuple(),mlp,30,2,0.0008,10000,1500,0.0,1.0,0.0,3,simple,true,false,50000,1,true,2194,0.9930000305175781,0.9699999690055847,334,322
dense,NamedTuple(),mlp,30,2,0.0008,10000,2000,0.0,1.0,0.0,4,simple,true,false,50000,1,true,2194,0.9950000643730164,0.9824999570846558,446,454
dense,NamedTuple(),mlp,24,2,0.0008,10000,2000,0.0,1.0,0.0,5,simple,true,false,50000,1,true,1468,0.9800000190734863,0.9624999761581421,298,411
dense,NamedTuple(),mlp,26,2,0.0008,10000,2000,0.0,1.0,0.0,6,simple,true,false,50000,1,true,1694,0.9900000691413879,0.9799999594688416,436,474
dense,NamedTuple(),mlp,24,2,0.0008,10000,2001,0.0,1.0,0.0,7,simple,true,false,50000,1,true,1468,0.987000048160553,0.9674999713897705,493,511
dense,NamedTuple(),mlp,24,2,0.0008,10000,2002,0.0,1.0,0.0,8,simple,true,false,50000,1,true,1468,0.9830000400543213,0.9699999690055847,437,518
dense,NamedTuple(),mlp,24,2,0.0008,10000,3000,0.0,1.0,0.0,9,simple,true,false,50000,1,true,1468,0.9860000610351562,0.9824999570846558,387,453
dense,NamedTuple(),mlp,20,2,0.0008,10000,3000,0.0,1.0,0.0,10,simple,true,false,50000,1,true,1064,0.9830000400543213,0.9749999642372131,415,452
dense,NamedTuple(),mlp,16,2,0.0008,10000,3000,0.0,1.0,0.0,11,simple,true,false,50000,1,true,724,0.9570000171661377,0.9549999833106995,440,435
dense,NamedTuple(),mlp,16,2,0.0008,10000,10000,0.0,1.0,0.0,12,simple,true,false,50000,1,true,724,0.9690000414848328,0.9524999856948853,484,618
dense,NamedTuple(),mlp,17,2,0.0008,10000,10000,0.0,1.0,0.0,13,simple,true,false,50000,1,true,803,0.9790000319480896,0.9674999713897705,554,569
dense,NamedTuple(),mlp,17,2,0.0008,10000,10001,0.0,1.0,0.0,14,simple,true,false,50000,1,true,803,0.9810000658035278,0.9749999642372131,439,429
dense,NamedTuple(),mlp,10,3,0.0008,10000,10001,0.0,1.0,0.0,15,simple,true,false,50000,1,true,464,0.9120000600814819,0.9074999690055847,407,533
dense,NamedTuple(),mlp,12,3,0.0008,10000,10001,0.0,1.0,0.0,16,simple,true,false,50000,1,true,628,0.9810000658035278,0.949999988079071,438,442
dense,NamedTuple(),mlp,13,3,0.0008,10000,10001,0.0,1.0,0.0,17,simple,true,false,50000,1,true,719,0.8970000147819519,0.8774999976158142,438,468
dense,NamedTuple(),mlp,13,3,0.0008,10000,10000,0.0,1.0,0.0,18,simple,true,false,50000,1,true,719,0.9920000433921814,0.9749999642372131,779,825
