layer,kwargs,model,width,depth,lr,bs,max_epochs,wdecay,init_scale,dropout,measurement_id,dataset,lr_decay,early_stop,max_bs,nr_runs,done,nr_parameters,best_train,best_test,epoch_of_best_train,epoch_of_best_test
dense,NamedTuple(),mlp,2,1,0.003,100000,1000,0.0,1.0,0.0,1,simple,true,false,50000,3,true,28,0.49000003933906555,0.5024999777475992,170,179
dense,NamedTuple(),mlp,2,1,0.0012,100000,1000,0.0,1.0,0.0,2,simple,true,false,50000,3,true,28,0.35600000619888306,0.34833331902821857,123,125
dense,NamedTuple(),mlp,2,1,0.0016,100000,1000,0.0,1.0,0.0,3,simple,true,false,50000,3,true,28,0.36400001247723895,0.3649999996026357,83,109
dense,NamedTuple(),mlp,2,1,0.0008,100000,1000,0.0,1.0,0.0,4,simple,true,false,50000,3,true,28,0.32233333587646484,0.32583333055178326,147,154
dense,NamedTuple(),mlp,2,1,0.0005,100000,1000,0.0,1.0,0.0,5,simple,true,false,50000,3,true,28,0.25600001215934753,0.25999999046325684,239,262
dense,NamedTuple(),mlp,2,1,0.0003,100000,1000,0.0,1.0,0.0,6,simple,true,false,50000,3,true,28,0.25,0.25,1,1
dense,NamedTuple(),mlp,4,1,0.003,100000,1000,0.0,1.0,0.0,7,simple,true,false,50000,3,true,60,0.7733333706855774,0.7833333214124044,400,402
dense,NamedTuple(),mlp,4,1,0.0012,100000,1000,0.0,1.0,0.0,8,simple,true,false,50000,3,true,60,0.5650000174840292,0.5691666503747305,297,284
dense,NamedTuple(),mlp,4,1,0.0016,100000,1000,0.0,1.0,0.0,9,simple,true,false,50000,3,true,60,0.7243333657582601,0.7433333198229471,445,490
dense,NamedTuple(),mlp,4,1,0.0008,100000,1000,0.0,1.0,0.0,10,simple,true,false,50000,3,true,60,0.5070000092188517,0.4966666599114736,312,311
dense,NamedTuple(),mlp,4,1,0.0005,100000,1000,0.0,1.0,0.0,11,simple,true,false,50000,3,true,60,0.4113333423932393,0.40833333134651184,215,227
dense,NamedTuple(),mlp,4,1,0.0003,100000,1000,0.0,1.0,0.0,12,simple,true,false,50000,3,true,60,0.34533334771792096,0.34833332896232605,270,259
dense,NamedTuple(),mlp,6,1,0.003,100000,1000,0.0,1.0,0.0,13,simple,true,false,50000,3,true,100,0.7566667000452677,0.7483333150545756,342,422
dense,NamedTuple(),mlp,6,1,0.0012,100000,1000,0.0,1.0,0.0,14,simple,true,false,50000,3,true,100,0.7046667138735453,0.7299999992052714,342,437
dense,NamedTuple(),mlp,6,1,0.0016,100000,1000,0.0,1.0,0.0,15,simple,true,false,50000,3,true,100,0.7700000405311584,0.778333306312561,363,429
dense,NamedTuple(),mlp,6,1,0.0008,100000,1000,0.0,1.0,0.0,16,simple,true,false,50000,3,true,100,0.4660000205039978,0.47083332141240436,140,141
dense,NamedTuple(),mlp,6,1,0.0005,100000,1000,0.0,1.0,0.0,17,simple,true,false,50000,3,true,100,0.627666691939036,0.6308333079020182,712,721
dense,NamedTuple(),mlp,6,1,0.0003,100000,1000,0.0,1.0,0.0,18,simple,true,false,50000,3,true,100,0.4890000323454539,0.5066666603088379,559,570
dense,NamedTuple(),mlp,8,1,0.003,100000,1000,0.0,1.0,0.0,19,simple,true,false,50000,3,true,148,0.8833333849906921,0.8766666650772095,543,531
dense,NamedTuple(),mlp,8,1,0.0012,100000,1000,0.0,1.0,0.0,20,simple,true,false,50000,3,true,148,0.8056667248407999,0.8216666579246521,468,488
dense,NamedTuple(),mlp,8,1,0.0016,100000,1000,0.0,1.0,0.0,21,simple,true,false,50000,3,true,148,0.8133333722750345,0.8083333174387614,498,515
dense,NamedTuple(),mlp,8,1,0.0008,100000,1000,0.0,1.0,0.0,22,simple,true,false,50000,3,true,148,0.7266667087872823,0.7508332928021749,471,451
dense,NamedTuple(),mlp,8,1,0.0005,100000,1000,0.0,1.0,0.0,23,simple,true,false,50000,3,true,148,0.6670000354448954,0.7099999785423279,504,504
dense,NamedTuple(),mlp,8,1,0.0003,100000,1000,0.0,1.0,0.0,24,simple,true,false,50000,3,true,148,0.48066667715708417,0.490833322207133,438,431
dense,NamedTuple(),mlp,10,1,0.003,100000,1000,0.0,1.0,0.0,25,simple,true,false,50000,3,true,204,0.9223333795865377,0.9049999713897705,488,469
dense,NamedTuple(),mlp,10,1,0.0012,100000,1000,0.0,1.0,0.0,26,simple,true,false,50000,3,true,204,0.8323333859443665,0.8266666531562805,507,503
dense,NamedTuple(),mlp,10,1,0.0016,100000,1000,0.0,1.0,0.0,27,simple,true,false,50000,3,true,204,0.8440000216166178,0.8291666309038798,510,523
dense,NamedTuple(),mlp,10,1,0.0008,100000,1000,0.0,1.0,0.0,28,simple,true,false,50000,3,true,204,0.7563333710034689,0.7508333126703898,404,421
dense,NamedTuple(),mlp,10,1,0.0005,100000,1000,0.0,1.0,0.0,29,simple,true,false,50000,3,true,204,0.6543333530426025,0.6799999872843424,311,344
dense,NamedTuple(),mlp,10,1,0.0003,100000,1000,0.0,1.0,0.0,30,simple,true,false,50000,3,true,204,0.5460000236829122,0.5583333174387614,263,246
dense,NamedTuple(),mlp,12,1,0.003,100000,1000,0.0,1.0,0.0,31,simple,true,false,50000,3,true,268,0.9473333756128947,0.9358333150545756,397,393
dense,NamedTuple(),mlp,12,1,0.0012,100000,1000,0.0,1.0,0.0,32,simple,true,false,50000,3,true,268,0.859000047047933,0.8374999761581421,498,547
dense,NamedTuple(),mlp,12,1,0.0016,100000,1000,0.0,1.0,0.0,33,simple,true,false,50000,3,true,268,0.9386667013168335,0.924999992052714,615,599
dense,NamedTuple(),mlp,12,1,0.0008,100000,1000,0.0,1.0,0.0,34,simple,true,false,50000,3,true,268,0.7996667226155599,0.8066666523615519,463,547
dense,NamedTuple(),mlp,12,1,0.0005,100000,1000,0.0,1.0,0.0,35,simple,true,false,50000,3,true,268,0.702666699886322,0.7216666539510092,433,464
dense,NamedTuple(),mlp,12,1,0.0003,100000,1000,0.0,1.0,0.0,36,simple,true,false,50000,3,true,268,0.5506666799386343,0.5591666400432587,372,365
dense,NamedTuple(),mlp,14,1,0.003,100000,1000,0.0,1.0,0.0,37,simple,true,false,50000,3,true,340,0.9500000675519308,0.9516666531562805,422,400
dense,NamedTuple(),mlp,14,1,0.0012,100000,1000,0.0,1.0,0.0,38,simple,true,false,50000,3,true,340,0.8526667157808939,0.8466666539510092,428,453
dense,NamedTuple(),mlp,14,1,0.0016,100000,1000,0.0,1.0,0.0,39,simple,true,false,50000,3,true,340,0.9456667304039001,0.9283333023389181,582,580
dense,NamedTuple(),mlp,14,1,0.0008,100000,1000,0.0,1.0,0.0,40,simple,true,false,50000,3,true,340,0.7516667048136393,0.7608333031336466,361,428
dense,NamedTuple(),mlp,14,1,0.0005,100000,1000,0.0,1.0,0.0,41,simple,true,false,50000,3,true,340,0.6826666990915934,0.7133333285649618,436,431
dense,NamedTuple(),mlp,14,1,0.0003,100000,1000,0.0,1.0,0.0,42,simple,true,false,50000,3,true,340,0.6423333684603373,0.669166644414266,360,401
dense,NamedTuple(),mlp,16,1,0.003,100000,1000,0.0,1.0,0.0,43,simple,true,false,50000,3,true,420,0.968333383401235,0.9624999761581421,359,388
dense,NamedTuple(),mlp,16,1,0.0012,100000,1000,0.0,1.0,0.0,44,simple,true,false,50000,3,true,420,0.9313333829243978,0.9058333039283752,630,630
dense,NamedTuple(),mlp,16,1,0.0016,100000,1000,0.0,1.0,0.0,45,simple,true,false,50000,3,true,420,0.9510000546773275,0.9375,585,599
dense,NamedTuple(),mlp,16,1,0.0008,100000,1000,0.0,1.0,0.0,46,simple,true,false,50000,3,true,420,0.7533333698908488,0.7649999856948853,372,266
dense,NamedTuple(),mlp,16,1,0.0005,100000,1000,0.0,1.0,0.0,47,simple,true,false,50000,3,true,420,0.6703333655993143,0.6891666452089945,299,317
dense,NamedTuple(),mlp,16,1,0.0003,100000,1000,0.0,1.0,0.0,48,simple,true,false,50000,3,true,420,0.6596666971842448,0.6999999682108561,453,436
dense,NamedTuple(),mlp,18,1,0.003,100000,1000,0.0,1.0,0.0,49,simple,true,false,50000,3,true,508,0.9700000484784445,0.9599999785423279,363,394
dense,NamedTuple(),mlp,18,1,0.0012,100000,1000,0.0,1.0,0.0,50,simple,true,false,50000,3,true,508,0.9073333740234375,0.8849999705950419,595,640
dense,NamedTuple(),mlp,18,1,0.0016,100000,1000,0.0,1.0,0.0,51,simple,true,false,50000,3,true,508,0.9426667094230652,0.9358333150545756,464,501
dense,NamedTuple(),mlp,18,1,0.0008,100000,1000,0.0,1.0,0.0,52,simple,true,false,50000,3,true,508,0.7916667064030966,0.7883333166440328,426,440
dense,NamedTuple(),mlp,18,1,0.0005,100000,1000,0.0,1.0,0.0,53,simple,true,false,50000,3,true,508,0.7773333787918091,0.7991666396458944,622,662
dense,NamedTuple(),mlp,18,1,0.0003,100000,1000,0.0,1.0,0.0,54,simple,true,false,50000,3,true,508,0.6630000273386637,0.6899999777475992,396,388
dense,NamedTuple(),mlp,20,1,0.003,100000,1000,0.0,1.0,0.0,55,simple,true,false,50000,3,true,604,0.9740000565846761,0.9641666412353516,363,396
dense,NamedTuple(),mlp,20,1,0.0012,100000,1000,0.0,1.0,0.0,56,simple,true,false,50000,3,true,604,0.9296667178471884,0.9133333166440328,642,632
dense,NamedTuple(),mlp,20,1,0.0016,100000,1000,0.0,1.0,0.0,57,simple,true,false,50000,3,true,604,0.9513333837191263,0.9433333277702332,557,550
dense,NamedTuple(),mlp,20,1,0.0008,100000,1000,0.0,1.0,0.0,58,simple,true,false,50000,3,true,604,0.8693333665529887,0.8608333071072897,647,650
dense,NamedTuple(),mlp,20,1,0.0005,100000,1000,0.0,1.0,0.0,59,simple,true,false,50000,3,true,604,0.6550000309944153,0.6791666547457377,163,167
dense,NamedTuple(),mlp,20,1,0.0003,100000,1000,0.0,1.0,0.0,60,simple,true,false,50000,3,true,604,0.6656666994094849,0.690833310286204,264,281
dense,NamedTuple(),mlp,22,1,0.003,100000,1000,0.0,1.0,0.0,61,simple,true,false,50000,3,true,708,0.971333384513855,0.9608333110809326,343,348
dense,NamedTuple(),mlp,22,1,0.0012,100000,1000,0.0,1.0,0.0,62,simple,true,false,50000,3,true,708,0.9420000513394674,0.9274999896685282,624,610
dense,NamedTuple(),mlp,22,1,0.0016,100000,1000,0.0,1.0,0.0,63,simple,true,false,50000,3,true,708,0.9603333671887716,0.9558333158493042,460,465
dense,NamedTuple(),mlp,22,1,0.0008,100000,1000,0.0,1.0,0.0,64,simple,true,false,50000,3,true,708,0.9140000343322754,0.8999999761581421,656,661
dense,NamedTuple(),mlp,22,1,0.0005,100000,1000,0.0,1.0,0.0,65,simple,true,false,50000,3,true,708,0.7676666975021362,0.7824999888737997,498,515
dense,NamedTuple(),mlp,22,1,0.0003,100000,1000,0.0,1.0,0.0,66,simple,true,false,50000,3,true,708,0.7080000440279642,0.7391666571299235,445,488
dense,NamedTuple(),mlp,24,1,0.003,100000,1000,0.0,1.0,0.0,67,simple,true,false,50000,3,true,820,0.9763333996136984,0.9699999690055847,347,373
dense,NamedTuple(),mlp,24,1,0.0012,100000,1000,0.0,1.0,0.0,68,simple,true,false,50000,3,true,820,0.9463333884874979,0.9366666674613953,614,625
dense,NamedTuple(),mlp,24,1,0.0016,100000,1000,0.0,1.0,0.0,69,simple,true,false,50000,3,true,820,0.9496667186419169,0.9416666626930237,374,397
dense,NamedTuple(),mlp,24,1,0.0008,100000,1000,0.0,1.0,0.0,70,simple,true,false,50000,3,true,820,0.8976667126019796,0.874999980131785,570,603
dense,NamedTuple(),mlp,24,1,0.0005,100000,1000,0.0,1.0,0.0,71,simple,true,false,50000,3,true,820,0.7133333683013916,0.7341666420300802,302,304
dense,NamedTuple(),mlp,24,1,0.0003,100000,1000,0.0,1.0,0.0,72,simple,true,false,50000,3,true,820,0.6383333603541056,0.6683333317438761,196,176
dense,NamedTuple(),mlp,26,1,0.003,100000,1000,0.0,1.0,0.0,73,simple,true,false,50000,3,true,940,0.9746667146682739,0.9624999761581421,295,311
dense,NamedTuple(),mlp,26,1,0.0012,100000,1000,0.0,1.0,0.0,74,simple,true,false,50000,3,true,940,0.9493333697319031,0.934999962647756,504,541
dense,NamedTuple(),mlp,26,1,0.0016,100000,1000,0.0,1.0,0.0,75,simple,true,false,50000,3,true,940,0.9480000336964926,0.9424999753634135,392,404
dense,NamedTuple(),mlp,26,1,0.0008,100000,1000,0.0,1.0,0.0,76,simple,true,false,50000,3,true,940,0.9163333773612976,0.8925000031789144,684,664
