layer,kwargs,model,width,depth,lr,bs,max_epochs,wdecay,init_scale,dropout,measurement_id,dataset,lr_decay,early_stop,max_bs,nr_runs,done,nr_parameters,best_train,best_test,epoch_of_best_train,epoch_of_best_test
lowrank,"(rank = 1,)",mlp,2,1,0.0008,100000,500,0.0,1.0,0.0,1,simple,true,false,50000,3,true,28,0.3380000094572703,0.3399999936421712,106,112
lowrank,"(rank = 1,)",mlp,2,1,0.0005,100000,500,0.0,1.0,0.0,2,simple,true,false,50000,3,true,28,0.25,0.25,1,1
lowrank,"(rank = 1,)",mlp,2,1,0.0003,100000,500,0.0,1.0,0.0,3,simple,true,false,50000,3,true,28,0.2906666696071625,0.2916666666666667,79,71
lowrank,"(rank = 9,)",mlp,18,1,0.0008,100000,500,0.0,1.0,0.0,4,simple,true,false,50000,3,true,508,0.780666708946228,0.7883333365122477,381,449
lowrank,"(rank = 9,)",mlp,18,1,0.0005,100000,500,0.0,1.0,0.0,5,simple,true,false,50000,3,true,508,0.6556666890780131,0.6849999825159708,201,179
lowrank,"(rank = 9,)",mlp,18,1,0.0003,100000,500,0.0,1.0,0.0,6,simple,true,false,50000,3,true,508,0.646666685740153,0.6616666515668234,193,189
lowrank,"(rank = 17,)",mlp,34,1,0.0008,100000,500,0.0,1.0,0.0,7,simple,true,false,50000,3,true,1500,0.8853333989779154,0.8558332920074463,428,419
lowrank,"(rank = 17,)",mlp,34,1,0.0005,100000,500,0.0,1.0,0.0,8,simple,true,false,50000,3,true,1500,0.768333375453949,0.7716666460037231,370,394
lowrank,"(rank = 17,)",mlp,34,1,0.0003,100000,500,0.0,1.0,0.0,9,simple,true,false,50000,3,true,1500,0.6833333770434061,0.715833326180776,310,313
lowrank,"(rank = 25,)",mlp,50,1,0.0008,100000,500,0.0,1.0,0.0,10,simple,true,false,50000,3,true,3004,0.9250000317891439,0.9049999912579855,415,412
lowrank,"(rank = 25,)",mlp,50,1,0.0005,100000,500,0.0,1.0,0.0,11,simple,true,false,50000,3,true,3004,0.8496667345364889,0.8266666531562805,402,427
lowrank,"(rank = 25,)",mlp,50,1,0.0003,100000,500,0.0,1.0,0.0,12,simple,true,false,50000,3,true,3004,0.7230000297228495,0.737499992052714,325,356
lowrank,"(rank = 33,)",mlp,66,1,0.0008,100000,500,0.0,1.0,0.0,13,simple,true,false,50000,3,true,5020,0.9500000476837158,0.940833330154419,331,328
lowrank,"(rank = 33,)",mlp,66,1,0.0005,100000,500,0.0,1.0,0.0,14,simple,true,false,50000,3,true,5020,0.871333380540212,0.8474999666213989,410,433
lowrank,"(rank = 33,)",mlp,66,1,0.0003,100000,500,0.0,1.0,0.0,15,simple,true,false,50000,3,true,5020,0.7926666935284933,0.7858332991600037,369,434
lowrank,"(rank = 41,)",mlp,82,1,0.0008,100000,500,0.0,1.0,0.0,16,simple,true,false,50000,3,true,7548,0.9480000336964926,0.9458333253860474,290,264
lowrank,"(rank = 41,)",mlp,82,1,0.0005,100000,500,0.0,1.0,0.0,17,simple,true,false,50000,3,true,7548,0.9313333630561829,0.919166644414266,379,386
lowrank,"(rank = 41,)",mlp,82,1,0.0003,100000,500,0.0,1.0,0.0,18,simple,true,false,50000,3,true,7548,0.8280000487963358,0.8141666650772095,333,416
lowrank,"(rank = 49,)",mlp,98,1,0.0008,100000,500,0.0,1.0,0.0,19,simple,true,false,50000,3,true,10588,0.9566667278607687,0.9558333158493042,293,326
lowrank,"(rank = 49,)",mlp,98,1,0.0005,100000,500,0.0,1.0,0.0,20,simple,true,false,50000,3,true,10588,0.940000037352244,0.9274999698003134,332,376
lowrank,"(rank = 49,)",mlp,98,1,0.0003,100000,500,0.0,1.0,0.0,21,simple,true,false,50000,3,true,10588,0.8716667095820109,0.8416666388511658,397,429
lowrank,"(rank = 57,)",mlp,114,1,0.0008,100000,500,0.0,1.0,0.0,22,simple,true,false,50000,3,true,14140,0.9753333727518717,0.9683333039283752,306,346
lowrank,"(rank = 57,)",mlp,114,1,0.0005,100000,500,0.0,1.0,0.0,23,simple,true,false,50000,3,true,14140,0.9430000384648641,0.9383333325386047,304,334
lowrank,"(rank = 57,)",mlp,114,1,0.0003,100000,500,0.0,1.0,0.0,24,simple,true,false,50000,3,true,14140,0.9126667181650797,0.8924999833106995,414,433
lowrank,"(rank = 65,)",mlp,130,1,0.0008,100000,500,0.0,1.0,0.0,25,simple,true,false,50000,3,true,18204,0.9703333775202433,0.9666666388511658,311,298
lowrank,"(rank = 65,)",mlp,130,1,0.0005,100000,500,0.0,1.0,0.0,26,simple,true,false,50000,3,true,18204,0.9523333708445231,0.9466666579246521,308,293
lowrank,"(rank = 65,)",mlp,130,1,0.0003,100000,500,0.0,1.0,0.0,27,simple,true,false,50000,3,true,18204,0.9173333843549093,0.8899999856948853,379,408
lowrank,"(rank = 73,)",mlp,146,1,0.0008,100000,500,0.0,1.0,0.0,28,simple,true,false,50000,3,true,22780,0.9766667087872823,0.9708333015441895,312,332
lowrank,"(rank = 73,)",mlp,146,1,0.0005,100000,500,0.0,1.0,0.0,29,simple,true,false,50000,3,true,22780,0.9496667186419169,0.9449999928474426,254,268
lowrank,"(rank = 73,)",mlp,146,1,0.0003,100000,500,0.0,1.0,0.0,30,simple,true,false,50000,3,true,22780,0.9376667141914368,0.9299999872843424,396,389
