layer,kwargs,model,width,depth,lr,bs,max_epochs,wdecay,init_scale,dropout,measurement_id,dataset,lr_decay,early_stop,max_bs,nr_runs,done,nr_parameters,best_train,best_test,epoch_of_best_train,epoch_of_best_test
lowrank,"(rank = 0,)",mlp,2,1,0.003,100000,1000,0.0,1.0,0.0,1,simple,true,false,50000,3,true,24,0.25,0.25,1,1
lowrank,"(rank = 0,)",mlp,2,1,0.0012,100000,1000,0.0,1.0,0.0,2,simple,true,false,50000,3,true,24,0.25,0.25,1,1
lowrank,"(rank = 0,)",mlp,2,1,0.0016,100000,1000,0.0,1.0,0.0,3,simple,true,false,50000,3,true,24,0.25,0.25,1,1
lowrank,"(rank = 0,)",mlp,2,1,0.0008,100000,1000,0.0,1.0,0.0,4,simple,true,false,50000,3,true,24,0.25,0.25,1,1
lowrank,"(rank = 0,)",mlp,2,1,0.0005,100000,1000,0.0,1.0,0.0,5,simple,true,false,50000,3,true,24,0.25,0.25,1,1
lowrank,"(rank = 0,)",mlp,2,1,0.0003,100000,1000,0.0,1.0,0.0,6,simple,true,false,50000,3,true,24,0.25,0.25,1,1
lowrank,"(rank = 1,)",mlp,6,1,0.003,100000,1000,0.0,1.0,0.0,7,simple,true,false,50000,3,true,76,0.6926667094230652,0.6933333079020182,389,376
lowrank,"(rank = 1,)",mlp,6,1,0.0012,100000,1000,0.0,1.0,0.0,8,simple,true,false,50000,3,true,76,0.5953333576520284,0.5883333285649618,347,312
lowrank,"(rank = 1,)",mlp,6,1,0.0016,100000,1000,0.0,1.0,0.0,9,simple,true,false,50000,3,true,76,0.42933334906895954,0.4399999976158142,98,137
lowrank,"(rank = 1,)",mlp,6,1,0.0008,100000,1000,0.0,1.0,0.0,10,simple,true,false,50000,3,true,76,0.47966669003168744,0.4999999900658925,233,223
lowrank,"(rank = 1,)",mlp,6,1,0.0005,100000,1000,0.0,1.0,0.0,11,simple,true,false,50000,3,true,76,0.39766668279965717,0.39916665355364483,203,195
lowrank,"(rank = 1,)",mlp,6,1,0.0003,100000,1000,0.0,1.0,0.0,12,simple,true,false,50000,3,true,76,0.32600001494089764,0.337499996026357,55,51
lowrank,"(rank = 1,)",mlp,10,1,0.003,100000,1000,0.0,1.0,0.0,13,simple,true,false,50000,3,true,124,0.7973333597183228,0.7983333269755045,378,393
lowrank,"(rank = 1,)",mlp,10,1,0.0012,100000,1000,0.0,1.0,0.0,14,simple,true,false,50000,3,true,124,0.7190000414848328,0.725000003973643,430,449
lowrank,"(rank = 1,)",mlp,10,1,0.0016,100000,1000,0.0,1.0,0.0,15,simple,true,false,50000,3,true,124,0.6943333745002747,0.7041666706403097,390,392
lowrank,"(rank = 1,)",mlp,10,1,0.0008,100000,1000,0.0,1.0,0.0,16,simple,true,false,50000,3,true,124,0.568333367506663,0.562499980131785,528,570
lowrank,"(rank = 1,)",mlp,10,1,0.0005,100000,1000,0.0,1.0,0.0,17,simple,true,false,50000,3,true,124,0.5016666849454244,0.5233333110809326,401,388
lowrank,"(rank = 1,)",mlp,10,1,0.0003,100000,1000,0.0,1.0,0.0,18,simple,true,false,50000,3,true,124,0.41733335455258685,0.43333332737286884,314,339
lowrank,"(rank = 2,)",mlp,14,1,0.003,100000,1000,0.0,1.0,0.0,19,simple,true,false,50000,3,true,200,0.8753333489100138,0.8733333150545756,477,467
lowrank,"(rank = 2,)",mlp,14,1,0.0012,100000,1000,0.0,1.0,0.0,20,simple,true,false,50000,3,true,200,0.8016666968663534,0.8166666428248087,370,419
lowrank,"(rank = 2,)",mlp,14,1,0.0016,100000,1000,0.0,1.0,0.0,21,simple,true,false,50000,3,true,200,0.8226667046546936,0.82833331823349,374,413
lowrank,"(rank = 2,)",mlp,14,1,0.0008,100000,1000,0.0,1.0,0.0,22,simple,true,false,50000,3,true,200,0.796333372592926,0.8024999896685282,466,588
lowrank,"(rank = 2,)",mlp,14,1,0.0005,100000,1000,0.0,1.0,0.0,23,simple,true,false,50000,3,true,200,0.705666700998942,0.7149999936421713,457,445
lowrank,"(rank = 2,)",mlp,14,1,0.0003,100000,1000,0.0,1.0,0.0,24,simple,true,false,50000,3,true,200,0.5190000236034393,0.5291666487852732,362,340
lowrank,"(rank = 2,)",mlp,18,1,0.003,100000,1000,0.0,1.0,0.0,25,simple,true,false,50000,3,true,256,0.8753333687782288,0.8716666499773661,298,373
lowrank,"(rank = 2,)",mlp,18,1,0.0012,100000,1000,0.0,1.0,0.0,26,simple,true,false,50000,3,true,256,0.8260000546773275,0.8183333079020182,550,570
lowrank,"(rank = 2,)",mlp,18,1,0.0016,100000,1000,0.0,1.0,0.0,27,simple,true,false,50000,3,true,256,0.8386667172114054,0.8333333333333334,404,393
lowrank,"(rank = 2,)",mlp,18,1,0.0008,100000,1000,0.0,1.0,0.0,28,simple,true,false,50000,3,true,256,0.7990000247955322,0.8083333174387614,506,583
lowrank,"(rank = 2,)",mlp,18,1,0.0005,100000,1000,0.0,1.0,0.0,29,simple,true,false,50000,3,true,256,0.7243333657582601,0.7408333222071329,434,460
lowrank,"(rank = 2,)",mlp,18,1,0.0003,100000,1000,0.0,1.0,0.0,30,simple,true,false,50000,3,true,256,0.6316667099793752,0.6433333158493042,323,361
lowrank,"(rank = 3,)",mlp,22,1,0.003,100000,1000,0.0,1.0,0.0,31,simple,true,false,50000,3,true,356,0.9830000400543213,0.9708333015441895,343,397
lowrank,"(rank = 3,)",mlp,22,1,0.0012,100000,1000,0.0,1.0,0.0,32,simple,true,false,50000,3,true,356,0.8946667114893595,0.8858333230018616,482,529
lowrank,"(rank = 3,)",mlp,22,1,0.0016,100000,1000,0.0,1.0,0.0,33,simple,true,false,50000,3,true,356,0.9293333888053894,0.9258333047231039,591,637
lowrank,"(rank = 3,)",mlp,22,1,0.0008,100000,1000,0.0,1.0,0.0,34,simple,true,false,50000,3,true,356,0.815333366394043,0.7991666396458944,562,559
lowrank,"(rank = 3,)",mlp,22,1,0.0005,100000,1000,0.0,1.0,0.0,35,simple,true,false,50000,3,true,356,0.6926666895548502,0.7324999769528707,342,356
lowrank,"(rank = 3,)",mlp,22,1,0.0003,100000,1000,0.0,1.0,0.0,36,simple,true,false,50000,3,true,356,0.7106666962305704,0.7399999896685282,463,497
lowrank,"(rank = 3,)",mlp,26,1,0.003,100000,1000,0.0,1.0,0.0,37,simple,true,false,50000,3,true,420,0.9756667216618856,0.9649999737739563,360,393
lowrank,"(rank = 3,)",mlp,26,1,0.0012,100000,1000,0.0,1.0,0.0,38,simple,true,false,50000,3,true,420,0.8846667210261027,0.8824999928474426,512,508
lowrank,"(rank = 3,)",mlp,26,1,0.0016,100000,1000,0.0,1.0,0.0,39,simple,true,false,50000,3,true,420,0.9643333752950033,0.9524999856948853,546,562
lowrank,"(rank = 3,)",mlp,26,1,0.0008,100000,1000,0.0,1.0,0.0,40,simple,true,false,50000,3,true,420,0.8626667062441508,0.8391666611035665,617,648
lowrank,"(rank = 3,)",mlp,26,1,0.0005,100000,1000,0.0,1.0,0.0,41,simple,true,false,50000,3,true,420,0.7533333698908488,0.7774999737739563,325,367
lowrank,"(rank = 3,)",mlp,26,1,0.0003,100000,1000,0.0,1.0,0.0,42,simple,true,false,50000,3,true,420,0.6793333689371744,0.6966666579246521,522,501
lowrank,"(rank = 4,)",mlp,30,1,0.003,100000,1000,0.0,1.0,0.0,43,simple,true,false,50000,3,true,544,0.9730000495910645,0.9616666436195374,338,378
lowrank,"(rank = 4,)",mlp,30,1,0.0012,100000,1000,0.0,1.0,0.0,44,simple,true,false,50000,3,true,544,0.9470000465710958,0.937499980131785,553,557
lowrank,"(rank = 4,)",mlp,30,1,0.0016,100000,1000,0.0,1.0,0.0,45,simple,true,false,50000,3,true,544,0.9536667267481486,0.9516666531562805,439,453
lowrank,"(rank = 4,)",mlp,30,1,0.0008,100000,1000,0.0,1.0,0.0,46,simple,true,false,50000,3,true,544,0.9306667049725851,0.9241666396458944,647,648
lowrank,"(rank = 4,)",mlp,30,1,0.0005,100000,1000,0.0,1.0,0.0,47,simple,true,false,50000,3,true,544,0.8313333789507548,0.8149999777475992,599,666
lowrank,"(rank = 4,)",mlp,30,1,0.0003,100000,1000,0.0,1.0,0.0,48,simple,true,false,50000,3,true,544,0.7520000338554382,0.7766666611035665,551,542
lowrank,"(rank = 4,)",mlp,34,1,0.003,100000,1000,0.0,1.0,0.0,49,simple,true,false,50000,3,true,616,0.9803333679835001,0.9716666340827942,395,394
lowrank,"(rank = 4,)",mlp,34,1,0.0012,100000,1000,0.0,1.0,0.0,50,simple,true,false,50000,3,true,616,0.9480000336964926,0.9416666626930237,454,452
lowrank,"(rank = 4,)",mlp,34,1,0.0016,100000,1000,0.0,1.0,0.0,51,simple,true,false,50000,3,true,616,0.9706667065620422,0.9583333134651184,490,493
lowrank,"(rank = 4,)",mlp,34,1,0.0008,100000,1000,0.0,1.0,0.0,52,simple,true,false,50000,3,true,616,0.8860000371932983,0.8691666523615519,606,606
lowrank,"(rank = 4,)",mlp,34,1,0.0005,100000,1000,0.0,1.0,0.0,53,simple,true,false,50000,3,true,616,0.8143333792686462,0.812499980131785,500,553
lowrank,"(rank = 4,)",mlp,34,1,0.0003,100000,1000,0.0,1.0,0.0,54,simple,true,false,50000,3,true,616,0.7513333757718405,0.7758333086967468,605,608
lowrank,"(rank = 5,)",mlp,38,1,0.003,100000,1000,0.0,1.0,0.0,55,simple,true,false,50000,3,true,764,0.9863333900769552,0.9741666316986084,340,352
lowrank,"(rank = 5,)",mlp,38,1,0.0012,100000,1000,0.0,1.0,0.0,56,simple,true,false,50000,3,true,764,0.9523333708445231,0.9441666603088379,489,516
lowrank,"(rank = 5,)",mlp,38,1,0.0016,100000,1000,0.0,1.0,0.0,57,simple,true,false,50000,3,true,764,0.9640000462532043,0.9599999785423279,397,399
lowrank,"(rank = 5,)",mlp,38,1,0.0008,100000,1000,0.0,1.0,0.0,58,simple,true,false,50000,3,true,764,0.9450000325838724,0.9349999825159708,624,639
lowrank,"(rank = 5,)",mlp,38,1,0.0005,100000,1000,0.0,1.0,0.0,59,simple,true,false,50000,3,true,764,0.8526666959126791,0.8383333285649618,632,678
lowrank,"(rank = 5,)",mlp,38,1,0.0003,100000,1000,0.0,1.0,0.0,60,simple,true,false,50000,3,true,764,0.7510000268618265,0.7758333086967468,489,452
lowrank,"(rank = 5,)",mlp,42,1,0.003,100000,1000,0.0,1.0,0.0,61,simple,true,false,50000,3,true,844,0.9856667121251425,0.9774999618530273,323,354
lowrank,"(rank = 5,)",mlp,42,1,0.0012,100000,1000,0.0,1.0,0.0,62,simple,true,false,50000,3,true,844,0.9633333881696066,0.9616666436195374,463,474
lowrank,"(rank = 5,)",mlp,42,1,0.0016,100000,1000,0.0,1.0,0.0,63,simple,true,false,50000,3,true,844,0.9600000381469727,0.9566666483879089,445,454
lowrank,"(rank = 5,)",mlp,42,1,0.0008,100000,1000,0.0,1.0,0.0,64,simple,true,false,50000,3,true,844,0.943333367506663,0.9349999825159708,633,654
lowrank,"(rank = 5,)",mlp,42,1,0.0005,100000,1000,0.0,1.0,0.0,65,simple,true,false,50000,3,true,844,0.8360000451405843,0.815833330154419,531,638
lowrank,"(rank = 5,)",mlp,42,1,0.0003,100000,1000,0.0,1.0,0.0,66,simple,true,false,50000,3,true,844,0.7400000294049581,0.7616666555404663,525,553
lowrank,"(rank = 6,)",mlp,46,1,0.003,100000,1000,0.0,1.0,0.0,67,simple,true,false,50000,3,true,1016,0.9913333654403687,0.9783332943916321,307,382
lowrank,"(rank = 6,)",mlp,46,1,0.0012,100000,1000,0.0,1.0,0.0,68,simple,true,false,50000,3,true,1016,0.9640000462532043,0.9608333110809326,455,452
lowrank,"(rank = 6,)",mlp,46,1,0.0016,100000,1000,0.0,1.0,0.0,69,simple,true,false,50000,3,true,1016,0.968000054359436,0.9624999761581421,394,425
lowrank,"(rank = 6,)",mlp,46,1,0.0008,100000,1000,0.0,1.0,0.0,70,simple,true,false,50000,3,true,1016,0.9420000513394674,0.9283333023389181,525,521
lowrank,"(rank = 6,)",mlp,46,1,0.0005,100000,1000,0.0,1.0,0.0,71,simple,true,false,50000,3,true,1016,0.9170000354448954,0.9058333237965902,671,687
lowrank,"(rank = 6,)",mlp,46,1,0.0003,100000,1000,0.0,1.0,0.0,72,simple,true,false,50000,3,true,1016,0.7006666858990988,0.7199999888737997,351,377
lowrank,"(rank = 6,)",mlp,50,1,0.003,100000,1000,0.0,1.0,0.0,73,simple,true,false,50000,3,true,1104,0.9886667132377625,0.9824999570846558,283,354
lowrank,"(rank = 6,)",mlp,50,1,0.0012,100000,1000,0.0,1.0,0.0,74,simple,true,false,50000,3,true,1104,0.9540000557899475,0.9508333206176758,354,374
lowrank,"(rank = 6,)",mlp,50,1,0.0016,100000,1000,0.0,1.0,0.0,75,simple,true,false,50000,3,true,1104,0.9633333683013916,0.9599999785423279,380,381
lowrank,"(rank = 6,)",mlp,50,1,0.0008,100000,1000,0.0,1.0,0.0,76,simple,true,false,50000,3,true,1104,0.9453333814938863,0.9358333349227905,489,472
lowrank,"(rank = 6,)",mlp,50,1,0.0005,100000,1000,0.0,1.0,0.0,77,simple,true,false,50000,3,true,1104,0.9273333748181661,0.9166666269302368,712,687
lowrank,"(rank = 6,)",mlp,50,1,0.0003,100000,1000,0.0,1.0,0.0,78,simple,true,false,50000,3,true,1104,0.7506667176882426,0.7699999809265137,403,433
lowrank,"(rank = 7,)",mlp,54,1,0.003,100000,1000,0.0,1.0,0.0,79,simple,true,false,50000,3,true,1300,0.986666719118754,0.9783332943916321,318,343
lowrank,"(rank = 7,)",mlp,54,1,0.0012,100000,1000,0.0,1.0,0.0,80,simple,true,false,50000,3,true,1300,0.9583333730697632,0.9566666483879089,390,393
lowrank,"(rank = 7,)",mlp,54,1,0.0016,100000,1000,0.0,1.0,0.0,81,simple,true,false,50000,3,true,1300,0.987000048160553,0.9774999618530273,371,432
lowrank,"(rank = 7,)",mlp,54,1,0.0008,100000,1000,0.0,1.0,0.0,82,simple,true,false,50000,3,true,1300,0.9503333965937296,0.9433333277702332,460,454
lowrank,"(rank = 7,)",mlp,54,1,0.0005,100000,1000,0.0,1.0,0.0,83,simple,true,false,50000,3,true,1300,0.9203333854675293,0.9049999713897705,705,713
lowrank,"(rank = 7,)",mlp,54,1,0.0003,100000,1000,0.0,1.0,0.0,84,simple,true,false,50000,3,true,1300,0.8156666954358419,0.8191666603088379,652,647
lowrank,"(rank = 7,)",mlp,58,1,0.003,100000,1000,0.0,1.0,0.0,85,simple,true,false,50000,3,true,1396,0.9923333724339803,0.981666624546051,345,351
lowrank,"(rank = 7,)",mlp,58,1,0.0012,100000,1000,0.0,1.0,0.0,86,simple,true,false,50000,3,true,1396,0.9653333822886149,0.9574999809265137,371,388
lowrank,"(rank = 7,)",mlp,58,1,0.0016,100000,1000,0.0,1.0,0.0,87,simple,true,false,50000,3,true,1396,0.9740000565846761,0.9666666388511658,354,385
lowrank,"(rank = 7,)",mlp,58,1,0.0008,100000,1000,0.0,1.0,0.0,88,simple,true,false,50000,3,true,1396,0.9540000359217325,0.9491666555404663,466,457
lowrank,"(rank = 7,)",mlp,58,1,0.0005,100000,1000,0.0,1.0,0.0,89,simple,true,false,50000,3,true,1396,0.9246667226155599,0.9216666420300802,697,694
lowrank,"(rank = 7,)",mlp,58,1,0.0003,100000,1000,0.0,1.0,0.0,90,simple,true,false,50000,3,true,1396,0.8150000174840292,0.8024999698003134,562,606
lowrank,"(rank = 8,)",mlp,62,1,0.003,100000,1000,0.0,1.0,0.0,91,simple,true,false,50000,3,true,1616,0.9896667003631592,0.9783332943916321,276,318
lowrank,"(rank = 8,)",mlp,62,1,0.0012,100000,1000,0.0,1.0,0.0,92,simple,true,false,50000,3,true,1616,0.9780000646909078,0.9724999666213989,415,432
lowrank,"(rank = 8,)",mlp,62,1,0.0016,100000,1000,0.0,1.0,0.0,93,simple,true,false,50000,3,true,1616,0.9813333749771118,0.9741666316986084,367,389
lowrank,"(rank = 8,)",mlp,62,1,0.0008,100000,1000,0.0,1.0,0.0,94,simple,true,false,50000,3,true,1616,0.9500000476837158,0.9416666626930237,439,456
lowrank,"(rank = 8,)",mlp,62,1,0.0005,100000,1000,0.0,1.0,0.0,95,simple,true,false,50000,3,true,1616,0.9333333571751913,0.9108332991600037,643,660
lowrank,"(rank = 8,)",mlp,62,1,0.0003,100000,1000,0.0,1.0,0.0,96,simple,true,false,50000,3,true,1616,0.7700000206629435,0.7699999809265137,481,464
lowrank,"(rank = 8,)",mlp,66,1,0.003,100000,1000,0.0,1.0,0.0,97,simple,true,false,50000,3,true,1720,0.9910000363985697,0.9799999594688416,280,299
lowrank,"(rank = 8,)",mlp,66,1,0.0012,100000,1000,0.0,1.0,0.0,98,simple,true,false,50000,3,true,1720,0.9786667029062907,0.9699999690055847,397,398
lowrank,"(rank = 8,)",mlp,66,1,0.0016,100000,1000,0.0,1.0,0.0,99,simple,true,false,50000,3,true,1720,0.9863333900769552,0.9758332967758179,418,425
lowrank,"(rank = 8,)",mlp,66,1,0.0008,100000,1000,0.0,1.0,0.0,100,simple,true,false,50000,3,true,1720,0.952666719754537,0.949999988079071,436,458
lowrank,"(rank = 8,)",mlp,66,1,0.0005,100000,1000,0.0,1.0,0.0,101,simple,true,false,50000,3,true,1720,0.9403333862622579,0.9299999872843424,593,614
lowrank,"(rank = 8,)",mlp,66,1,0.0003,100000,1000,0.0,1.0,0.0,102,simple,true,false,50000,3,true,1720,0.8140000502268473,0.8066666523615519,495,531
lowrank,"(rank = 9,)",mlp,70,1,0.003,100000,1000,0.0,1.0,0.0,103,simple,true,false,50000,3,true,1964,0.9940000375111898,0.98499995470047,280,303
lowrank,"(rank = 9,)",mlp,70,1,0.0012,100000,1000,0.0,1.0,0.0,104,simple,true,false,50000,3,true,1964,0.9756667017936707,0.9716666340827942,410,388
lowrank,"(rank = 9,)",mlp,70,1,0.0016,100000,1000,0.0,1.0,0.0,105,simple,true,false,50000,3,true,1964,0.9873333772023519,0.9791666269302368,344,400
lowrank,"(rank = 9,)",mlp,70,1,0.0008,100000,1000,0.0,1.0,0.0,106,simple,true,false,50000,3,true,1964,0.9520000418027242,0.9466666579246521,418,425
lowrank,"(rank = 9,)",mlp,70,1,0.0005,100000,1000,0.0,1.0,0.0,107,simple,true,false,50000,3,true,1964,0.9376667141914368,0.9283333222071329,552,565
lowrank,"(rank = 9,)",mlp,70,1,0.0003,100000,1000,0.0,1.0,0.0,108,simple,true,false,50000,3,true,1964,0.8636666933695475,0.8366666436195374,717,757
lowrank,"(rank = 9,)",mlp,74,1,0.003,100000,1000,0.0,1.0,0.0,109,simple,true,false,50000,3,true,2076,0.9920000433921814,0.9791666269302368,303,332
lowrank,"(rank = 9,)",mlp,74,1,0.0012,100000,1000,0.0,1.0,0.0,110,simple,true,false,50000,3,true,2076,0.9666666984558105,0.9641666412353516,335,350
lowrank,"(rank = 9,)",mlp,74,1,0.0016,100000,1000,0.0,1.0,0.0,111,simple,true,false,50000,3,true,2076,0.990000049273173,0.9824999570846558,430,451
lowrank,"(rank = 9,)",mlp,74,1,0.0008,100000,1000,0.0,1.0,0.0,112,simple,true,false,50000,3,true,2076,0.9483333627382914,0.9441666603088379,383,382
lowrank,"(rank = 9,)",mlp,74,1,0.0005,100000,1000,0.0,1.0,0.0,113,simple,true,false,50000,3,true,2076,0.9460000395774841,0.9350000023841858,595,596
lowrank,"(rank = 9,)",mlp,74,1,0.0003,100000,1000,0.0,1.0,0.0,114,simple,true,false,50000,3,true,2076,0.8123333851496378,0.8108333150545756,530,541
lowrank,"(rank = 10,)",mlp,78,1,0.003,100000,1000,0.0,1.0,0.0,115,simple,true,false,50000,3,true,2344,0.9946667154630026,0.981666624546051,267,308
