layer,kwargs,model,width,depth,lr,bs,max_epochs,wdecay,init_scale,dropout,measurement_id,dataset,lr_decay,early_stop,max_bs,nr_runs,done,nr_parameters,best_train,best_test,epoch_of_best_train,epoch_of_best_test
lowrank,"(rank = 1,)",mlp,2,2,0.0008,100000,500,0.0,1.0,0.0,1,simple,true,false,50000,3,true,38,0.3566666742165883,0.33916666110356647,87,90
lowrank,"(rank = 1,)",mlp,2,2,0.0005,100000,500,0.0,1.0,0.0,2,simple,true,false,50000,3,true,38,0.273333340883255,0.2724999984105428,1,1
lowrank,"(rank = 1,)",mlp,2,2,0.0003,100000,500,0.0,1.0,0.0,3,simple,true,false,50000,3,true,38,0.25,0.25,1,1
lowrank,"(rank = 9,)",mlp,18,2,0.0008,100000,500,0.0,1.0,0.0,4,simple,true,false,50000,3,true,886,0.9286667108535767,0.912500003973643,393,398
lowrank,"(rank = 9,)",mlp,18,2,0.0005,100000,500,0.0,1.0,0.0,5,simple,true,false,50000,3,true,886,0.8420000274976095,0.84416663646698,407,411
lowrank,"(rank = 9,)",mlp,18,2,0.0003,100000,500,0.0,1.0,0.0,6,simple,true,false,50000,3,true,886,0.7476666967074076,0.7649999856948853,340,354
lowrank,"(rank = 17,)",mlp,34,2,0.0008,100000,500,0.0,1.0,0.0,7,simple,true,false,50000,3,true,2758,0.9826667110125223,0.9716666340827942,282,310
lowrank,"(rank = 17,)",mlp,34,2,0.0005,100000,500,0.0,1.0,0.0,8,simple,true,false,50000,3,true,2758,0.9690000414848328,0.9666666388511658,327,338
lowrank,"(rank = 17,)",mlp,34,2,0.0003,100000,500,0.0,1.0,0.0,9,simple,true,false,50000,3,true,2758,0.9160000284512838,0.8924999833106995,423,444
lowrank,"(rank = 25,)",mlp,50,2,0.0008,100000,500,0.0,1.0,0.0,10,simple,true,false,50000,3,true,5654,0.9960000514984131,0.981666624546051,259,311
lowrank,"(rank = 25,)",mlp,50,2,0.0005,100000,500,0.0,1.0,0.0,11,simple,true,false,50000,3,true,5654,0.9806666970252991,0.9716666340827942,287,312
lowrank,"(rank = 25,)",mlp,50,2,0.0003,100000,500,0.0,1.0,0.0,12,simple,true,false,50000,3,true,5654,0.9600000182787577,0.95333331823349,367,381
lowrank,"(rank = 33,)",mlp,66,2,0.0008,100000,500,0.0,1.0,0.0,13,simple,true,false,50000,3,true,9574,0.9946666955947876,0.9799999594688416,254,298
lowrank,"(rank = 33,)",mlp,66,2,0.0005,100000,500,0.0,1.0,0.0,14,simple,true,false,50000,3,true,9574,0.9896667003631592,0.9841666221618652,269,302
lowrank,"(rank = 33,)",mlp,66,2,0.0003,100000,500,0.0,1.0,0.0,15,simple,true,false,50000,3,true,9574,0.9686667124430338,0.9641666412353516,317,327
lowrank,"(rank = 41,)",mlp,82,2,0.0008,100000,500,0.0,1.0,0.0,16,simple,true,false,50000,3,true,14518,0.9946666955947876,0.98499995470047,197,232
lowrank,"(rank = 41,)",mlp,82,2,0.0005,100000,500,0.0,1.0,0.0,17,simple,true,false,50000,3,true,14518,0.9923333724339803,0.98499995470047,210,271
lowrank,"(rank = 41,)",mlp,82,2,0.0003,100000,500,0.0,1.0,0.0,18,simple,true,false,50000,3,true,14518,0.9873333970705668,0.9808332920074463,350,352
lowrank,"(rank = 49,)",mlp,98,2,0.0008,100000,500,0.0,1.0,0.0,19,simple,true,false,50000,3,true,20486,0.9953333735466003,0.9833332896232605,174,207
lowrank,"(rank = 49,)",mlp,98,2,0.0005,100000,500,0.0,1.0,0.0,20,simple,true,false,50000,3,true,20486,0.9946667154630026,0.9858332872390747,200,273
lowrank,"(rank = 49,)",mlp,98,2,0.0003,100000,500,0.0,1.0,0.0,21,simple,true,false,50000,3,true,20486,0.9890000422795614,0.9841666221618652,290,339
lowrank,"(rank = 57,)",mlp,114,2,0.0008,100000,500,0.0,1.0,0.0,22,simple,true,false,50000,3,true,27478,0.9973333477973938,0.98499995470047,160,240
lowrank,"(rank = 57,)",mlp,114,2,0.0005,100000,500,0.0,1.0,0.0,23,simple,true,false,50000,3,true,27478,0.9933333595593771,0.9824999570846558,170,240
lowrank,"(rank = 57,)",mlp,114,2,0.0003,100000,500,0.0,1.0,0.0,24,simple,true,false,50000,3,true,27478,0.9903333783149719,0.98499995470047,298,325
lowrank,"(rank = 65,)",mlp,130,2,0.0008,100000,500,0.0,1.0,0.0,25,simple,true,false,50000,3,true,35494,0.9956667025883993,0.9858332872390747,141,215
lowrank,"(rank = 65,)",mlp,130,2,0.0005,100000,500,0.0,1.0,0.0,26,simple,true,false,50000,3,true,35494,0.9950000246365865,0.9833332896232605,187,233
lowrank,"(rank = 65,)",mlp,130,2,0.0003,100000,500,0.0,1.0,0.0,27,simple,true,false,50000,3,true,35494,0.9923333923021952,0.9858332872390747,250,279
lowrank,"(rank = 73,)",mlp,146,2,0.0008,100000,500,0.0,1.0,0.0,28,simple,true,false,50000,3,true,44534,0.9956667224566141,0.9874999523162842,144,210
lowrank,"(rank = 73,)",mlp,146,2,0.0005,100000,500,0.0,1.0,0.0,29,simple,true,false,50000,3,true,44534,0.996333380540212,0.9891666372617086,179,233
lowrank,"(rank = 73,)",mlp,146,2,0.0003,100000,500,0.0,1.0,0.0,30,simple,true,false,50000,3,true,44534,0.9940000375111898,0.981666624546051,190,250
lowrank,"(rank = 81,)",mlp,162,2,0.0008,100000,500,0.0,1.0,0.0,31,simple,true,false,50000,3,true,54598,0.9966667095820109,0.9866666197776794,147,214
lowrank,"(rank = 81,)",mlp,162,2,0.0005,100000,500,0.0,1.0,0.0,32,simple,true,false,50000,3,true,54598,0.9953333934148153,0.9891666372617086,168,217
lowrank,"(rank = 81,)",mlp,162,2,0.0003,100000,500,0.0,1.0,0.0,33,simple,true,false,50000,3,true,54598,0.9926667014757792,0.98499995470047,232,263
lowrank,"(rank = 89,)",mlp,178,2,0.0008,100000,500,0.0,1.0,0.0,34,simple,true,false,50000,3,true,65686,0.9970000386238098,0.9858332872390747,139,200
lowrank,"(rank = 89,)",mlp,178,2,0.0005,100000,500,0.0,1.0,0.0,35,simple,true,false,50000,3,true,65686,0.9963334004084269,0.9866666197776794,158,210
lowrank,"(rank = 89,)",mlp,178,2,0.0003,100000,500,0.0,1.0,0.0,36,simple,true,false,50000,3,true,65686,0.9930000305175781,0.9866666197776794,211,241
lowrank,"(rank = 97,)",mlp,194,2,0.0008,100000,500,0.0,1.0,0.0,37,simple,true,false,50000,3,true,77798,0.9980000654856364,0.9874999523162842,159,208
lowrank,"(rank = 97,)",mlp,194,2,0.0005,100000,500,0.0,1.0,0.0,38,simple,true,false,50000,3,true,77798,0.9946667154630026,0.9874999523162842,145,215
lowrank,"(rank = 97,)",mlp,194,2,0.0003,100000,500,0.0,1.0,0.0,39,simple,true,false,50000,3,true,77798,0.9936666886011759,0.98499995470047,214,250
