layer,kwargs,model,width,depth,lr,bs,max_epochs,wdecay,init_scale,dropout,measurement_id,dataset,lr_decay,early_stop,max_bs,nr_runs,done,nr_parameters,best_train,best_test,epoch_of_best_train,epoch_of_best_test
lowrank,"(rank = 1,)",mlp,3,1,0.003,100000,10000,0.0,1.0,0.0,1,simple,true,true,50000,1,true,40,0.3240000009536743,0.33249998092651367,231,231
lowrank,"(rank = 1,)",mlp,3,1,0.001,100000,10000,0.0,1.0,0.0,2,simple,true,true,50000,1,true,40,0.25,0.25,1,1
lowrank,"(rank = 1,)",mlp,3,1,0.0003,100000,10000,0.0,1.0,0.0,3,simple,true,true,50000,1,true,40,0.25,0.25,1,1
lowrank,"(rank = 1,)",mlp,3,1,0.0001,100000,10000,0.0,1.0,0.0,4,simple,true,true,50000,1,true,40,0.25,0.25,1,1
lowrank,"(rank = 2,)",mlp,6,1,0.003,100000,10000,0.0,1.0,0.0,5,simple,true,true,50000,1,true,88,0.8110000491142273,0.8274999856948853,438,409
lowrank,"(rank = 2,)",mlp,6,1,0.001,100000,10000,0.0,1.0,0.0,6,simple,true,true,50000,1,true,88,0.7440000176429749,0.7699999809265137,469,410
lowrank,"(rank = 2,)",mlp,6,1,0.0003,100000,10000,0.0,1.0,0.0,7,simple,true,true,50000,1,true,88,0.4350000321865082,0.4424999952316284,386,444
lowrank,"(rank = 2,)",mlp,6,1,0.0001,100000,10000,0.0,1.0,0.0,8,simple,true,true,50000,1,true,88,0.25,0.25,1,1
lowrank,"(rank = 2,)",mlp,9,1,0.003,100000,10000,0.0,1.0,0.0,9,simple,true,true,50000,1,true,130,0.8290000557899475,0.8274999856948853,257,255
lowrank,"(rank = 2,)",mlp,9,1,0.001,100000,10000,0.0,1.0,0.0,10,simple,true,true,50000,1,true,130,0.8110000491142273,0.8174999952316284,520,579
lowrank,"(rank = 2,)",mlp,9,1,0.0003,100000,10000,0.0,1.0,0.0,11,simple,true,true,50000,1,true,130,0.25,0.25,1,1
lowrank,"(rank = 2,)",mlp,9,1,0.0001,100000,10000,0.0,1.0,0.0,12,simple,true,true,50000,1,true,130,0.25,0.25,1,1
lowrank,"(rank = 3,)",mlp,12,1,0.003,100000,10000,0.0,1.0,0.0,13,simple,true,true,50000,1,true,196,0.8440000414848328,0.8399999737739563,325,330
