run_id,train_loss,test_loss,train_acc,test_acc,time
1,5.860925674438477,5.862957954406738,0.0036499998532235622,0.004299999680370092,0
1,4.873323917388916,4.871788024902344,0.05247999727725983,0.05269999802112579,53.79898548126221
1,4.678037166595459,4.6786322593688965,0.08085999637842178,0.07840000092983246,101.14275097846985
1,4.54110860824585,4.552602767944336,0.10470999777317047,0.09939999878406525,154.530837059021
1,4.3631768226623535,4.376818656921387,0.13617999851703644,0.1339000016450882,193.57630252838135
1,4.276620388031006,4.294903755187988,0.15073999762535095,0.14970000088214874,230.32343983650208
1,4.2038421630859375,4.226816177368164,0.17132999002933502,0.1639999896287918,275.2388279438019
1,4.114867210388184,4.149857521057129,0.1780499964952469,0.17270000278949738,321.09046149253845
1,4.047000885009766,4.08247709274292,0.1924399882555008,0.18629999458789825,358.06588673591614
1,3.9895401000976562,4.024474620819092,0.2067199945449829,0.19829998910427094,400.64138436317444
1,3.9287619590759277,3.969536542892456,0.21599999070167542,0.2069000005722046,445.10436749458313
1,3.903216600418091,3.94987416267395,0.2222299873828888,0.20919999480247498,488.4190402030945
1,3.8000338077545166,3.8578338623046875,0.24097999930381775,0.22669999301433563,525.9150786399841
1,3.8216869831085205,3.876140832901001,0.23547999560832977,0.22829999029636383,572.3016386032104
1,3.7265207767486572,3.78985333442688,0.25685998797416687,0.2442999929189682,612.1189911365509
1,3.6903209686279297,3.7541539669036865,0.2658500075340271,0.24469999969005585,657.3457391262054
1,3.704301118850708,3.7668280601501465,0.2580699920654297,0.2395000010728836,693.3245418071747
1,3.6856913566589355,3.7538001537323,0.26225998997688293,0.24639999866485596,740.4398515224457
1,3.6081595420837402,3.687509536743164,0.2827499806880951,0.25949999690055847,790.5037658214569
1,3.604368209838867,3.680690288543701,0.28213998675346375,0.2671000063419342,834.3466484546661
1,3.6370849609375,3.721627712249756,0.2733599841594696,0.25459998846054077,873.5477209091187
1,3.5791373252868652,3.6553797721862793,0.28718000650405884,0.27079999446868896,913.8553564548492
1,3.5435385704040527,3.629133701324463,0.2932699918746948,0.2750999927520752,974.9244756698608
1,3.5159826278686523,3.6138064861297607,0.3004799783229828,0.2786000072956085,1076.598618030548
1,3.51723313331604,3.609870672225952,0.3022499978542328,0.27390000224113464,1122.4951407909393
1,3.529064416885376,3.6240153312683105,0.3022899925708771,0.27379998564720154,1165.8815052509308
1,3.4763479232788086,3.573230743408203,0.31251999735832214,0.2865000069141388,1219.7592630386353
1,3.441715717315674,3.5517287254333496,0.3130599856376648,0.2927999794483185,1276.409968137741
1,3.425790548324585,3.5329768657684326,0.32074999809265137,0.29600000381469727,1326.7059698104858
1,3.496908664703369,3.5976874828338623,0.3102799952030182,0.2890999913215637,1387.5661742687225
1,3.381499767303467,3.496598482131958,0.3313699960708618,0.30320000648498535,1440.9802927970886
1,3.413661003112793,3.526939868927002,0.32558000087738037,0.29760000109672546,1482.7621603012085
1,3.385471820831299,3.4914042949676514,0.3310299813747406,0.3012000024318695,1539.8549404144287
1,3.3973116874694824,3.5020816326141357,0.3305400013923645,0.3024999797344208,1581.1254150867462
1,3.3567891120910645,3.4788150787353516,0.33758997917175293,0.3075999915599823,1634.8025999069214
1,3.343998670578003,3.464120388031006,0.3394300043582916,0.3084000051021576,1684.600772857666
1,3.34011173248291,3.456892967224121,0.34046998620033264,0.30709999799728394,1729.007470369339
1,3.3570480346679688,3.483682155609131,0.34248000383377075,0.30789998173713684,1786.4656765460968
1,3.3294830322265625,3.4498095512390137,0.3462100028991699,0.31459999084472656,1833.5054779052734
1,3.3035295009613037,3.4292001724243164,0.3540499806404114,0.32189998030662537,1871.3406646251678
1,3.3524885177612305,3.469743251800537,0.3409299850463867,0.3107999861240387,1918.212564945221
1,3.2636256217956543,3.394336700439453,0.355679988861084,0.3249000012874603,1970.6096148490906
1,3.3807709217071533,3.5111141204833984,0.32919999957084656,0.296099990606308,2010.400288105011
1,3.2845091819763184,3.411116123199463,0.3587699830532074,0.32359999418258667,2064.1244258880615
1,3.2755072116851807,3.412951707839966,0.3540699779987335,0.31439998745918274,2105.7158794403076
1,3.2454352378845215,3.3855741024017334,0.3625999987125397,0.3245999813079834,2160.311480998993
1,3.235856771469116,3.378232717514038,0.3624899983406067,0.32839998602867126,2199.2264606952667
1,3.2173662185668945,3.3589792251586914,0.3669399917125702,0.3312999904155731,2240.5130977630615
1,3.24214506149292,3.379464626312256,0.36399999260902405,0.32749998569488525,2283.8341443538666
1,3.181015729904175,3.3278069496154785,0.3791399896144867,0.33799999952316284,2323.1167681217194
1,3.2405683994293213,3.3817098140716553,0.3658899962902069,0.3260999917984009,2369.9113347530365
1,3.1779685020446777,3.323500633239746,0.37348997592926025,0.3333999812602997,2410.32976436615
1,3.1924853324890137,3.3449866771698,0.3739299774169922,0.3358999788761139,2444.4811460971832
1,3.217965841293335,3.3640925884246826,0.3690199851989746,0.33219999074935913,2481.2180573940277
1,3.207805633544922,3.352917194366455,0.3706899881362915,0.3301999866962433,2519.504152536392
1,3.137340545654297,3.2965993881225586,0.38892999291419983,0.34439998865127563,2564.685492038727
1,3.1737771034240723,3.3280575275421143,0.38258999586105347,0.3402999937534332,2607.466854095459
1,3.1446692943573,3.302703380584717,0.3862999975681305,0.34610000252723694,2650.1796531677246
1,3.1364715099334717,3.299644708633423,0.3873099982738495,0.3473999798297882,2687.24760055542
1,3.2281689643859863,3.3799352645874023,0.3689599931240082,0.32249999046325684,2729.340839624405
1,3.1243724822998047,3.280025005340576,0.39364999532699585,0.34919998049736023,2773.1829948425293
1,3.105832099914551,3.2682392597198486,0.39746999740600586,0.3562999963760376,2818.58039188385
1,3.128046751022339,3.2943594455718994,0.39287999272346497,0.3479999899864197,2858.2207889556885
1,3.06786847114563,3.2431986331939697,0.4033699929714203,0.3595999777317047,2898.1884064674377
1,3.0513954162597656,3.2207348346710205,0.4062199890613556,0.3595999777317047,2944.777968645096
1,3.1093087196350098,3.278090238571167,0.39271000027656555,0.34860000014305115,2994.7449312210083
1,3.099792718887329,3.2722959518432617,0.3959299921989441,0.35349997878074646,3031.661259174347
1,3.0611910820007324,3.230785846710205,0.40630999207496643,0.3595999777317047,3078.6622338294983
1,3.0603809356689453,3.236773729324341,0.4095200002193451,0.3637000024318695,3119.3639562129974
1,3.074997663497925,3.251293897628784,0.40455999970436096,0.3577999770641327,3158.353579759598
1,3.052109479904175,3.220179319381714,0.4112499952316284,0.3686999976634979,3199.9037182331085
1,3.066633939743042,3.2400755882263184,0.4061799943447113,0.3637999892234802,3255.240714788437
1,3.0747973918914795,3.2468926906585693,0.40285998582839966,0.35580000281333923,3306.100016117096
1,3.015958070755005,3.199659585952759,0.4129299819469452,0.35999998450279236,3354.2910375595093
