run_id,train_loss,test_loss,train_acc,test_acc,time
1,1.384574055671692,1.384310007095337,0.29600000381469727,0.2849999964237213,0
1,1.3778929710388184,1.3775405883789062,0.30000001192092896,0.2874999940395355,0.029505014419555664
1,1.3712879419326782,1.3708441257476807,0.3020000159740448,0.29249998927116394,0.03340482711791992
1,1.3647600412368774,1.3642195463180542,0.31800001859664917,0.3174999952316284,0.03657031059265137
1,1.3583073616027832,1.357667088508606,0.36500000953674316,0.3400000035762787,0.039582252502441406
1,1.3519318103790283,1.3511903285980225,0.41700002551078796,0.38749998807907104,0.04271221160888672
1,1.345633864402771,1.3447918891906738,0.44700002670288086,0.4099999964237213,0.045659542083740234
1,1.339415431022644,1.3384711742401123,0.4650000333786011,0.42499998211860657,0.04862046241760254
1,1.3332797288894653,1.3322316408157349,0.4750000238418579,0.45749998092651367,0.0516819953918457
1,1.3272289037704468,1.3260749578475952,0.4970000088214874,0.492499977350235,0.05490684509277344
1,1.321263313293457,1.3200045824050903,0.5210000276565552,0.5049999952316284,0.05809736251831055
1,1.315384864807129,1.3140217065811157,0.5380000472068787,0.5324999690055847,0.06131935119628906
1,1.3095934391021729,1.3081260919570923,0.5480000376701355,0.5475000143051147,0.06442379951477051
1,1.3038899898529053,1.3023191690444946,0.5610000491142273,0.5649999976158142,0.06769537925720215
1,1.2982757091522217,1.2966018915176392,0.5680000185966492,0.5674999952316284,0.07086777687072754
1,1.2927508354187012,1.29097580909729,0.5700000524520874,0.574999988079071,0.07392597198486328
1,1.2873165607452393,1.2854411602020264,0.5710000395774841,0.5824999809265137,0.0772852897644043
1,1.2819733619689941,1.2799983024597168,0.5760000348091125,0.5799999833106995,0.1429758071899414
1,1.276720404624939,1.2746455669403076,0.581000030040741,0.5799999833106995,0.14647197723388672
1,1.2715591192245483,1.2693853378295898,0.5860000252723694,0.574999988079071,0.149583101272583
1,1.2664885520935059,1.2642168998718262,0.5860000252723694,0.5824999809265137,0.1527237892150879
1,1.2615089416503906,1.259139060974121,0.5879999995231628,0.5874999761581421,0.15561366081237793
1,1.2566196918487549,1.254153847694397,0.5900000333786011,0.5874999761581421,0.15856575965881348
1,1.2518218755722046,1.249260425567627,0.5940000414848328,0.5874999761581421,0.16164278984069824
1,1.2471158504486084,1.2444586753845215,0.5960000157356262,0.5874999761581421,0.16483497619628906
1,1.2425004243850708,1.2397481203079224,0.5990000367164612,0.5899999737739563,0.16785430908203125
