layer,kwargs,model,width,depth,lr,bs,max_epochs,wdecay,init_scale,dropout,measurement_id,dataset,lr_decay,early_stop,max_bs,nr_runs,done,nr_parameters,best_train,best_test,epoch_of_best_train,epoch_of_best_test
dense,NamedTuple(),mlp2,2,0,0.001,100000,400,0.0,1.0,0.0,1,simple,true,false,1000000,1,true,18,0.289000004529953,0.3100000023841858,244,261
dense,NamedTuple(),mlp2,2,0,0.003,100000,400,0.0,1.0,0.0,2,simple,true,false,1000000,1,true,18,0.4310000240802765,0.4699999988079071,90,92
dense,NamedTuple(),mlp2,2,0,0.0001,100000,400,0.0,1.0,0.0,3,simple,true,false,1000000,1,true,18,0.25,0.25,1,1
dense,NamedTuple(),mlp2,34,0,0.001,100000,400,0.0,1.0,0.0,4,simple,true,false,1000000,1,true,242,0.6390000581741333,0.6499999761581421,243,208
dense,NamedTuple(),mlp2,34,0,0.003,100000,400,0.0,1.0,0.0,5,simple,true,false,1000000,1,true,242,0.6290000081062317,0.625,78,43
dense,NamedTuple(),mlp2,34,0,0.0001,100000,400,0.0,1.0,0.0,6,simple,true,false,1000000,1,true,242,0.3460000157356262,0.3449999988079071,238,255
dense,NamedTuple(),mlp2,66,0,0.001,100000,400,0.0,1.0,0.0,7,simple,true,false,1000000,1,true,466,0.6440000534057617,0.6474999785423279,163,112
dense,NamedTuple(),mlp2,66,0,0.003,100000,400,0.0,1.0,0.0,8,simple,true,false,1000000,1,true,466,0.7280000448226929,0.7199999690055847,230,254
dense,NamedTuple(),mlp2,66,0,0.0001,100000,400,0.0,1.0,0.0,9,simple,true,false,1000000,1,true,466,0.2939999997615814,0.32499998807907104,195,85
dense,NamedTuple(),mlp2,98,0,0.001,100000,400,0.0,1.0,0.0,10,simple,true,false,1000000,1,true,690,0.6380000114440918,0.6699999570846558,70,181
dense,NamedTuple(),mlp2,98,0,0.003,100000,400,0.0,1.0,0.0,11,simple,true,false,1000000,1,true,690,0.7690000534057617,0.7475000023841858,244,248
dense,NamedTuple(),mlp2,98,0,0.0001,100000,400,0.0,1.0,0.0,12,simple,true,false,1000000,1,true,690,0.6080000400543213,0.625,232,272
dense,NamedTuple(),mlp2,130,0,0.001,100000,400,0.0,1.0,0.0,13,simple,true,false,1000000,1,true,914,0.7050000429153442,0.699999988079071,268,281
dense,NamedTuple(),mlp2,130,0,0.003,100000,400,0.0,1.0,0.0,14,simple,true,false,1000000,1,true,914,0.8300000429153442,0.8025000095367432,277,281
dense,NamedTuple(),mlp2,130,0,0.0001,100000,400,0.0,1.0,0.0,15,simple,true,false,1000000,1,true,914,0.5270000100135803,0.5,148,147
