layer,kwargs,model,width,depth,lr,bs,max_epochs,wdecay,init_scale,dropout,measurement_id,dataset,lr_decay,early_stop,max_bs,nr_runs,done,nr_parameters,best_train,best_test,epoch_of_best_train,epoch_of_best_test
dense,NamedTuple(),mlp,2,2,0.003,100000,1000,0.0,1.0,0.0,1,simple,true,false,50000,3,true,38,0.3070000112056732,0.3008333345254262,65,74
dense,NamedTuple(),mlp,2,2,0.0012,100000,1000,0.0,1.0,0.0,2,simple,true,false,50000,3,true,38,0.25,0.25,1,1
dense,NamedTuple(),mlp,2,2,0.0016,100000,1000,0.0,1.0,0.0,3,simple,true,false,50000,3,true,38,0.29666667183240253,0.2941666642824809,2,2
dense,NamedTuple(),mlp,2,2,0.0008,100000,1000,0.0,1.0,0.0,4,simple,true,false,50000,3,true,38,0.25,0.25,1,1
dense,NamedTuple(),mlp,2,2,0.0005,100000,1000,0.0,1.0,0.0,5,simple,true,false,50000,3,true,38,0.3006666799386342,0.30166666209697723,94,94
dense,NamedTuple(),mlp,2,2,0.0003,100000,1000,0.0,1.0,0.0,6,simple,true,false,50000,3,true,38,0.25,0.25,1,1
dense,NamedTuple(),mlp,4,2,0.003,100000,1000,0.0,1.0,0.0,7,simple,true,false,50000,3,true,88,0.6650000214576721,0.6474999984105428,250,289
dense,NamedTuple(),mlp,4,2,0.0012,100000,1000,0.0,1.0,0.0,8,simple,true,false,50000,3,true,88,0.6670000354448954,0.6541666388511658,405,429
dense,NamedTuple(),mlp,4,2,0.0016,100000,1000,0.0,1.0,0.0,9,simple,true,false,50000,3,true,88,0.5640000303586324,0.5616666575272878,233,248
dense,NamedTuple(),mlp,4,2,0.0008,100000,1000,0.0,1.0,0.0,10,simple,true,false,50000,3,true,88,0.5420000354448954,0.5749999781449636,159,158
dense,NamedTuple(),mlp,4,2,0.0005,100000,1000,0.0,1.0,0.0,11,simple,true,false,50000,3,true,88,0.3549999992052714,0.350000003973643,134,136
dense,NamedTuple(),mlp,4,2,0.0003,100000,1000,0.0,1.0,0.0,12,simple,true,false,50000,3,true,88,0.38366668423016864,0.39249999324480694,181,245
dense,NamedTuple(),mlp,6,2,0.003,100000,1000,0.0,1.0,0.0,13,simple,true,false,50000,3,true,154,0.8686667084693909,0.8599999745686849,282,359
dense,NamedTuple(),mlp,6,2,0.0012,100000,1000,0.0,1.0,0.0,14,simple,true,false,50000,3,true,154,0.7506666978200277,0.7483333150545756,428,427
dense,NamedTuple(),mlp,6,2,0.0016,100000,1000,0.0,1.0,0.0,15,simple,true,false,50000,3,true,154,0.7843333681424459,0.7866666515668234,331,349
dense,NamedTuple(),mlp,6,2,0.0008,100000,1000,0.0,1.0,0.0,16,simple,true,false,50000,3,true,154,0.7096667091051737,0.7124999761581421,498,512
dense,NamedTuple(),mlp,6,2,0.0005,100000,1000,0.0,1.0,0.0,17,simple,true,false,50000,3,true,154,0.6706666946411133,0.6483333110809326,502,511
dense,NamedTuple(),mlp,6,2,0.0003,100000,1000,0.0,1.0,0.0,18,simple,true,false,50000,3,true,154,0.4440000057220459,0.4358333349227905,346,368
dense,NamedTuple(),mlp,8,2,0.003,100000,1000,0.0,1.0,0.0,19,simple,true,false,50000,3,true,236,0.8820000489552816,0.8691666523615519,245,253
dense,NamedTuple(),mlp,8,2,0.0012,100000,1000,0.0,1.0,0.0,20,simple,true,false,50000,3,true,236,0.7486667037010193,0.7441666722297668,313,345
dense,NamedTuple(),mlp,8,2,0.0016,100000,1000,0.0,1.0,0.0,21,simple,true,false,50000,3,true,236,0.8363333741823832,0.8391666412353516,329,305
dense,NamedTuple(),mlp,8,2,0.0008,100000,1000,0.0,1.0,0.0,22,simple,true,false,50000,3,true,236,0.8813333908716837,0.8833333055178324,591,609
dense,NamedTuple(),mlp,8,2,0.0005,100000,1000,0.0,1.0,0.0,23,simple,true,false,50000,3,true,236,0.7766667008399963,0.7733333110809326,430,455
