layer,kwargs,model,width,depth,lr,bs,max_epochs,wdecay,init_scale,dropout,measurement_id,dataset,lr_decay,early_stop,max_bs,nr_runs,done,nr_parameters,best_train,best_test,epoch_of_best_train,epoch_of_best_test
blast,"(block_size = 128, rank = 512)",gpt2,0,0,2.0e-5,8,25,0.0,1.0,0.2,1,wikitext2,false,true,4,1,true,117656832,9.467368125915527,20.79098129272461,21,3
blast,"(block_size = 128, rank = 512)",gpt2,0,0,1.0e-5,8,25,0.0,1.0,0.2,2,wikitext2,false,true,4,1,true,117656832,12.080079078674316,20.429224014282227,21,5
blast,"(block_size = 128, rank = 384)",gpt2,0,0,2.0e-5,8,25,0.0,1.0,0.2,3,wikitext2,false,true,4,1,true,98118912,16.757720947265625,28.35869026184082,21,5
blast,"(block_size = 128, rank = 384)",gpt2,0,0,1.0e-5,8,25,0.0,1.0,0.2,4,wikitext2,false,true,4,1,true,98118912,17.874765396118164,26.74557876586914,21,11
blast,"(block_size = 128, rank = 256)",gpt2,0,0,2.0e-5,8,25,0.0,1.0,0.2,5,wikitext2,false,true,4,1,true,78580992,26.155302047729492,45.35032653808594,21,11
blast,"(block_size = 128, rank = 256)",gpt2,0,0,1.0e-5,8,25,0.0,1.0,0.2,6,wikitext2,false,true,4,1,true,78580992,35.66545867919922,47.14967727661133,21,26
blast,"(block_size = 128, rank = 128)",gpt2,0,0,2.0e-5,8,25,0.0,1.0,0.2,7,wikitext2,false,true,4,1,true,59043072,60.767765045166016,96.28560638427734,21,24
blast,"(block_size = 128, rank = 128)",gpt2,0,0,1.0e-5,8,25,0.0,1.0,0.2,8,wikitext2,false,true,4,1,true,59043072,84.0162124633789,104.04344940185547,21,25
blast,"(block_size = 128, rank = 256)",gpt2,0,0,5.0e-5,8,45,0.005,1.0,0.2,9,wikitext2,true,true,4,1,true,78580992,15.724800109863281,49.11213684082031,41,5
blast,"(block_size = 128, rank = 256)",gpt2,0,0,2.0e-5,8,45,0.005,1.0,0.2,10,wikitext2,true,true,4,1,true,78580992,24.542184829711914,46.891963958740234,41,18
blast,"(block_size = 128, rank = 128)",gpt2,0,0,5.0e-5,8,45,0.005,1.0,0.2,11,wikitext2,true,true,4,1,true,59043072,41.369300842285156,98.69542694091797,41,12
blast,"(block_size = 128, rank = 128)",gpt2,0,0,2.0e-5,8,45,0.005,1.0,0.2,12,wikitext2,true,true,4,1,true,59043072,66.06874084472656,106.68301391601562,41,20
blast,"(block_size = 128, rank = 256)",gpt2,0,0,6.0e-6,8,40,0.0,1.0,0.2,13,wikitext2,false,true,4,1,false,,,,,
blast,"(block_size = 128, rank = 256)",gpt2,0,0,3.0e-6,8,40,0.0,1.0,0.2,14,wikitext2,false,true,4,1,false,,,,,
