layer,kwargs,model,width,depth,lr,bs,max_epochs,wdecay,init_scale,dropout,measurement_id,dataset,lr_decay,early_stop,max_bs,nr_runs,done,nr_parameters,best_train,best_test,epoch_of_best_train,epoch_of_best_test
lowrank,"(rank = 17,)",mlp,34,2,0.0008,10000,500,0.0,1.0,0.0,1,simple,true,false,50000,1,true,2758,0.987000048160553,0.9824999570846558,291,317
lowrank,"(rank = 17,)",mlp,34,2,0.0008,10000,1500,0.0,1.0,0.0,2,simple,true,false,50000,1,true,2758,0.9960000514984131,0.9824999570846558,348,346
lowrank,"(rank = 17,)",mlp,17,2,0.0008,10000,10000,0.0,1.0,0.0,3,simple,true,false,50000,1,true,1381,0.9610000252723694,0.949999988079071,243,315
lowrank,"(rank = 17,)",mlp,17,2,0.0008,10000,10001,0.0,1.0,0.0,4,simple,true,false,50000,1,true,1381,0.9610000252723694,0.949999988079071,432,432
lowrank,"(rank = 17,)",mlp,17,2,0.0008,10000,10002,0.0,1.0,0.0,5,simple,true,false,50000,1,true,1381,0.984000027179718,0.9674999713897705,459,471
lowrank,"(rank = 17,)",mlp,18,2,0.0008,10000,10002,0.0,1.0,0.0,6,simple,true,false,50000,1,true,1462,0.9670000672340393,0.9574999809265137,354,352
lowrank,"(rank = 17,)",mlp,18,2,0.0008,10000,10000,0.0,1.0,0.0,7,simple,true,false,50000,1,true,1462,0.9600000381469727,0.9624999761581421,346,361
lowrank,"(rank = 17,)",mlp,18,2,0.0008,10000,10001,0.0,1.0,0.0,8,simple,true,false,50000,1,true,1462,0.9820000529289246,0.9699999690055847,337,370
lowrank,"(rank = 10,)",mlp,10,3,0.0008,10000,10000,0.0,1.0,0.0,9,simple,true,false,50000,1,true,764,0.9040000438690186,0.8949999809265137,467,538
lowrank,"(rank = 10,)",mlp,13,3,0.0008,10000,10000,0.0,1.0,0.0,10,simple,true,false,50000,1,true,992,0.9620000720024109,0.9574999809265137,255,376
lowrank,"(rank = 8,)",mlp,17,2,0.0008,10000,10000,0.0,1.0,0.0,11,simple,true,false,50000,1,true,769,0.9830000400543213,0.9799999594688416,537,526
lowrank,"(rank = 7,)",mlp,17,2,0.0008,10000,10000,0.0,1.0,0.0,12,simple,true,false,50000,1,true,701,0.9770000576972961,0.9599999785423279,447,465
lowrank,"(rank = 7,)",mlp,18,2,0.0008,10000,10000,0.0,1.0,0.0,13,simple,true,false,50000,1,true,742,0.9830000400543213,0.9774999618530273,514,513
lowrank,"(rank = 4,)",mlp,32,2,0.0008,10000,10000,0.0,1.0,0.0,14,simple,true,false,50000,1,true,932,0.9920000433921814,0.9774999618530273,466,472
lowrank,"(rank = 3,)",mlp,32,2,0.0008,10000,10000,0.0,1.0,0.0,15,simple,true,false,50000,1,true,804,0.984000027179718,0.9699999690055847,524,519
lowrank,"(rank = 2,)",mlp,32,2,0.0008,10000,10000,0.0,1.0,0.0,16,simple,true,false,50000,1,true,676,0.9290000200271606,0.9249999523162842,548,537
lowrank,"(rank = 3,)",mlp,24,2,0.0008,10000,10000,0.0,1.0,0.0,17,simple,true,false,50000,1,true,604,0.9620000720024109,0.9449999928474426,542,500
lowrank,"(rank = 4,)",mlp,24,2,0.0008,10000,10000,0.0,1.0,0.0,18,simple,true,false,50000,1,true,700,0.9740000367164612,0.9649999737739563,506,516
lowrank,"(rank = 13,)",mlp,26,3,0.0008,10000,10000,0.0,1.0,0.0,19,simple,true,false,50000,1,true,2448,0.9950000643730164,0.9824999570846558,376,354
lowrank,"(rank = 8,)",mlp,26,3,0.0008,10000,10000,0.0,1.0,0.0,20,simple,true,false,50000,1,true,1668,0.9980000257492065,0.9824999570846558,405,398
lowrank,"(rank = 4,)",mlp,26,3,0.0008,10000,10000,0.0,1.0,0.0,21,simple,true,false,50000,1,true,1044,0.9770000576972961,0.9699999690055847,235,309
lowrank,"(rank = 6,)",mlp,20,3,0.0008,10000,10000,0.0,1.0,0.0,22,simple,true,false,50000,1,true,1044,0.9950000643730164,0.9874999523162842,313,394
lowrank,"(rank = 4,)",mlp,20,3,0.0008,10000,10000,0.0,1.0,0.0,23,simple,true,false,50000,1,true,804,0.9800000190734863,0.9649999737739563,440,469
lowrank,"(rank = 4,)",mlp,20,3,0.0008,10000,10001,0.0,1.0,0.0,24,simple,true,false,50000,1,true,804,0.9650000333786011,0.9424999952316284,375,403
